# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  582       3.155054757391e-10       1.926130250846e-12       3.866540362805e-12       0.000000000000e+00       5.027927174202e-14      -5.625234728462e-15      -2.986194818904e-16 
  583       3.143956164777e-10       1.961705287081e-12       3.923737381952e-12       0.000000000000e+00       4.996266673967e-14      -5.541356702695e-15      -3.069264601449e-16 
  584       3.132733298079e-10       1.997687614358e-12       3.976826623210e-12       0.000000000000e+00       4.964853499898e-14      -5.457657243960e-15      -3.151526836683e-16 
  585       3.121392632186e-10       2.034064333614e-12       4.025753289522e-12       0.000000000000e+00       4.933684680686e-14      -5.374153525039e-15      -3.232973904809e-16 
  586       3.109940735010e-10       2.070822341620e-12       4.070462290887e-12       0.000000000000e+00       4.902757157863e-14      -5.290862888492e-15      -3.313598203870e-16 
  587       3.098384267886e-10       2.107948330087e-12       4.110898243778e-12       0.000000000000e+00       4.872067785346e-14      -5.207802847247e-15      -3.393392150020e-16 
  588       3.086729985966e-10       2.145428784758e-12       4.147005470551e-12       0.000000000000e+00       4.841613328982e-14      -5.124991085199e-15      -3.472348177805e-16 
  589       3.074984738613e-10       2.183249984516e-12       4.178727998866e-12       0.000000000000e+00       4.811390466095e-14      -5.042445457806e-15      -3.550458740432e-16 
  590       3.063155211260e-10       2.221398110130e-12       4.206018183478e-12       0.000000000000e+00       4.781396186548e-14      -4.960180492129e-15      -3.627717073013e-16 
  591       3.051247143176e-10       2.259859575296e-12       4.228862806627e-12       0.000000000000e+00       4.751629007734e-14      -4.878196790827e-15      -3.704119502436e-16 
  592       3.039266091170e-10       2.298620701988e-12       4.247257620838e-12       0.000000000000e+00       4.722087788681e-14      -4.796491367754e-15      -3.779663195056e-16 
  593       3.027217686689e-10       2.337667610692e-12       4.261198787232e-12       0.000000000000e+00       4.692771330934e-14      -4.715061124235e-15      -3.854345399433e-16 
  594       3.015107636123e-10       2.376986219536e-12       4.270682877906e-12       0.000000000000e+00       4.663678378238e-14      -4.633902848457e-15      -3.928163446864e-16 
  595       3.002941721111e-10       2.416562243429e-12       4.275706878312e-12       0.000000000000e+00       4.634807616219e-14      -4.553013214863e-15      -4.001114751921e-16 
  596       2.990725798853e-10       2.456381193201e-12       4.276268189643e-12       0.000000000000e+00       4.606157672070e-14      -4.472388783541e-15      -4.073196812990e-16 
  597       2.978465802409e-10       2.496428374735e-12       4.272364631212e-12       0.000000000000e+00       4.577727114236e-14      -4.392025999615e-15      -4.144407212804e-16 
  598       2.966167741014e-10       2.536688888111e-12       4.263994442836e-12       0.000000000000e+00       4.549514452093e-14      -4.311921192643e-15      -4.214743618987e-16 
  599       2.953837700375e-10       2.577147626736e-12       4.251156287215e-12       0.000000000000e+00       4.521518135633e-14      -4.232070576001e-15      -4.284203784585e-16 
  600       2.941481842989e-10       2.617789276485e-12       4.233849252316e-12       0.000000000000e+00       4.493736555149e-14      -4.152470246277e-15      -4.352785548605e-16 
  601       2.929106408441e-10       2.658598314839e-12       4.212072853751e-12       0.000000000000e+00       4.466168040918e-14      -4.073116182667e-15      -4.420486836554e-16 
  602       2.916717713713e-10       2.699559010020e-12       4.185827037166e-12       0.000000000000e+00       4.438810862882e-14      -3.994004246361e-15      -4.487305660974e-16 
  603       2.904322153494e-10       2.740655420129e-12       4.155112180614e-12       0.000000000000e+00       4.411663230334e-14      -3.915130179937e-15      -4.553240121980e-16 
  604       2.891926200482e-10       2.781871392283e-12       4.119929096942e-12       0.000000000000e+00       4.384723291601e-14      -3.836489606752e-15      -4.618288407796e-16 
  605       2.879536405695e-10       2.823190561753e-12       4.080279036173e-12       0.000000000000e+00       4.357989133726e-14      -3.758078030337e-15      -4.682448795296e-16 
  606       2.867159398773e-10       2.864596351099e-12       4.036163687885e-12       0.000000000000e+00       4.331458782153e-14      -3.679890833784e-15      -4.745719650537e-16 
  607       2.854801888291e-10       2.906071969312e-12       3.987585183593e-12       0.000000000000e+00       4.305130200410e-14      -3.601923279140e-15      -4.808099429296e-16 
  608       2.842470662058e-10       2.947600410943e-12       3.934546099133e-12       0.000000000000e+00       4.279001289791e-14      -3.524170506797e-15      -4.869586677613e-16 
  609       2.830172587433e-10       2.989164455250e-12       3.877049457043e-12       0.000000000000e+00       4.253069889043e-14      -3.446627534889e-15      -4.930180032319e-16 
  610       2.817914611621e-10       3.030746665327e-12       3.815098728942e-12       0.000000000000e+00       4.227333774043e-14      -3.369289258675e-15      -4.989878221583e-16 
  611       2.805703761990e-10       3.072329387246e-12       3.748697837915e-12       0.000000000000e+00       4.201790657488e-14      -3.292150449940e-15      -5.048680065442e-16 
  612       2.793547146371e-10       3.113894749191e-12       3.677851160892e-12       0.000000000000e+00       4.176438188577e-14      -3.215205756379e-15      -5.106584476339e-16 
  613       2.781451953368e-10       3.155424660598e-12       3.602563531035e-12       0.000000000000e+00       4.151273952690e-14      -3.138449700992e-15      -5.163590459666e-16 
  614       2.769425452662e-10       3.196900811291e-12       3.522840240110e-12       0.000000000000e+00       4.126295471076e-14      -3.061876681478e-15      -5.219697114292e-16 
  615       2.757474995321e-10       3.238304670619e-12       3.438687040880e-12       0.000000000000e+00       4.101500200537e-14      -2.985480969622e-15      -5.274903633110e-16 
  616       2.745607502574e-10       3.279618354105e-12       3.350116207710e-12       0.000000000000e+00       4.076885838225e-14      -2.909260946176e-15      -5.329207716024e-16 
  617       2.733827918238e-10       3.320827247656e-12       3.257164871000e-12       0.000000000000e+00       4.052451244615e-14      -2.833231916719e-15      -5.382600766630e-16 
  618       2.722140720294e-10       3.361917443717e-12       3.159877121111e-12       0.000000000000e+00       4.028195541741e-14      -2.757413597718e-15      -5.435072582992e-16 
  619       2.710550429250e-10       3.402874878787e-12       3.058297993669e-12       0.000000000000e+00       4.004117809831e-14      -2.681825909204e-15      -5.486612934934e-16 
  620       2.699061608286e-10       3.443685332836e-12       2.952473473862e-12       0.000000000000e+00       3.980217087088e-14      -2.606488975501e-15      -5.537211564078e-16 
  621       2.687678863399e-10       3.484334428705e-12       2.842450500732e-12       0.000000000000e+00       3.956492369470e-14      -2.531423125958e-15      -5.586858183881e-16 
  622       2.676406843549e-10       3.524807631531e-12       2.728276971471e-12       0.000000000000e+00       3.932942610467e-14      -2.456648895674e-15      -5.635542479667e-16 
  623       2.665250240803e-10       3.565090248146e-12       2.610001745715e-12       0.000000000000e+00       3.909566720885e-14      -2.382187026231e-15      -5.683254108668e-16 
  624       2.654213790480e-10       3.605167426494e-12       2.487674649839e-12       0.000000000000e+00       3.886363568625e-14      -2.308058466418e-15      -5.729982700055e-16 
  625       2.643302271300e-10       3.645024155044e-12       2.361346481249e-12       0.000000000000e+00       3.863331978457e-14      -2.234284372965e-15      -5.775717854977e-16 
  626       2.632520505524e-10       3.684645262194e-12       2.231069012682e-12       0.000000000000e+00       3.840470731809e-14      -2.160886111270e-15      -5.820449146597e-16 
  627       2.621873359101e-10       3.724015415689e-12       2.096894996495e-12       0.000000000000e+00       3.817778566539e-14      -2.087885256127e-15      -5.864166120126e-16 
  628       2.611365741816e-10       3.763119122029e-12       1.958878168960e-12       0.000000000000e+00       3.795254176718e-14      -2.015303592454e-15      -5.906858292861e-16 
  629       2.601002607431e-10       3.801940725879e-12       1.817073254562e-12       0.000000000000e+00       3.772896212411e-14      -1.943163116027e-15      -5.948515154220e-16 
  630       2.590788953835e-10       3.840464409483e-12       1.671535970290e-12       0.000000000000e+00       3.750703279452e-14      -1.871486034203e-15      -5.989126165776e-16 
  631       2.580729823183e-10       3.878674192073e-12       1.522323029935e-12       0.000000000000e+00       3.728673939230e-14      -1.800294766652e-15      -6.028680761299e-16 
  632       2.570830302048e-10       3.916553929281e-12       1.369492148379e-12       0.000000000000e+00       3.706806708465e-14      -1.729611946087e-15      -6.067168346784e-16 
  633       2.561095521561e-10       3.954087312549e-12       1.213102045896e-12       0.000000000000e+00       3.685100058986e-14      -1.659460418990e-15      -6.104578300493e-16 
  634       2.551530657559e-10       3.991257868540e-12       1.053212452440e-12       0.000000000000e+00       3.663552417515e-14      -1.589863246343e-15      -6.140899972987e-16 
  635       2.542140930730e-10       4.028048958553e-12       8.898841119454e-13       0.000000000000e+00       3.642162165445e-14      -1.520843704356e-15      -6.176122687167e-16 
  636       2.532931606755e-10       4.064443777928e-12       7.231787866176e-13       0.000000000000e+00       3.620927638620e-14      -1.452425285196e-15      -6.210235738302e-16 
  637       2.523907996460e-10       4.100425355460e-12       5.531592612287e-13       0.000000000000e+00       3.599847127112e-14      -1.384631697719e-15      -6.243228394074e-16 
  638       2.515075455955e-10       4.135976552812e-12       3.798893474118e-13       0.000000000000e+00       3.578918875004e-14      -1.317486868192e-15      -6.275089894608e-16 
  639       2.506439386781e-10       4.171080063923e-12       2.034338879558e-13       0.000000000000e+00       3.558141080171e-14      -1.251014941030e-15      -6.305809452508e-16 
  640       2.498005236057e-10       4.205718414421e-12       2.385876109932e-14       0.000000000000e+00       3.537511894054e-14      -1.185240279518e-15      -6.335376252896e-16 
  641       2.489778496623e-10       4.239873961031e-12      -1.587691151743e-13       0.000000000000e+00       3.517029421445e-14      -1.120187466547e-15      -6.363779453447e-16 
  642       2.481764707186e-10       4.273528890991e-12      -3.443817788428e-13       0.000000000000e+00       3.496691720266e-14      -1.055881305335e-15      -6.391008184422e-16 
  643       2.473968838867e-10       4.306666663283e-12      -5.329089318889e-13       0.000000000000e+00       3.476497031909e-14      -9.923394294383e-16      -6.417055416389e-16 
  644       2.466393439279e-10       4.339276369390e-12      -7.242740409793e-13       0.000000000000e+00       3.456444478446e-14      -9.295499473928e-16      -6.441929659530e-16 
  645       2.459040446673e-10       4.371348470212e-12      -9.183981399150e-13       0.000000000000e+00       3.436533380790e-14      -8.674932928230e-16      -6.465643529571e-16 
  646       2.451911799690e-10       4.402873363022e-12      -1.115201104634e-12       0.000000000000e+00       3.416763029403e-14      -8.061495678834e-16      -6.488209905259e-16 
  647       2.445009437337e-10       4.433841381293e-12      -1.314601648543e-12       0.000000000000e+00       3.397132684150e-14      -7.454985418459e-16      -6.509641929525e-16 
  648       2.438335298945e-10       4.464242794529e-12      -1.516517317850e-12       0.000000000000e+00       3.377641574141e-14      -6.855196496870e-16      -6.529953010636e-16 
  649       2.431891324144e-10       4.494067808091e-12      -1.720864486898e-12       0.000000000000e+00       3.358288897579e-14      -6.261919906753e-16      -6.549156823353e-16 
  650       2.425679452829e-10       4.523306563028e-12      -1.927558353495e-12       0.000000000000e+00       3.339073821605e-14      -5.674943269583e-16      -6.567267310088e-16 
  651       2.419701625122e-10       4.551949135904e-12      -2.136512934248e-12       0.000000000000e+00       3.319995482148e-14      -5.094050821496e-16      -6.584298682060e-16 
  652       2.413959781347e-10       4.579985538631e-12      -2.347641059894e-12       0.000000000000e+00       3.301052983768e-14      -4.519023399166e-16      -6.600265420454e-16 
  653       2.408455861991e-10       4.607405718293e-12      -2.560854370637e-12       0.000000000000e+00       3.282245399503e-14      -3.949638425669e-16      -6.615182277575e-16 
  654       2.403191807678e-10       4.634199556978e-12      -2.776063311472e-12       0.000000000000e+00       3.263571770719e-14      -3.385669896364e-16      -6.629064278006e-16 
  655       2.398169559129e-10       4.660356871606e-12      -2.993177127525e-12       0.000000000000e+00       3.245031106952e-14      -2.826888364756e-16      -6.641926719765e-16 
  656       2.393391057134e-10       4.685867413756e-12      -3.212103859382e-12       0.000000000000e+00       3.226622385756e-14      -2.273060928376e-16      -6.653785175461e-16 
  657       2.388858242521e-10       4.710720869500e-12      -3.432750338422e-12       0.000000000000e+00       3.208344552553e-14      -1.723951214647e-16      -6.664655493453e-16 
  658       2.384573056118e-10       4.734906859226e-12      -3.655022182148e-12       0.000000000000e+00       3.190196520475e-14      -1.179319366759e-16      -6.674553799004e-16 
  659       2.380537438725e-10       4.758414937470e-12      -3.878823789522e-12       0.000000000000e+00       3.172177170210e-14      -6.389220295397e-17      -6.683496495437e-16 
  660       2.376753331079e-10       4.781234592745e-12      -4.104058336297e-12       0.000000000000e+00       3.154285349855e-14      -1.025123353270e-17      -6.691500265296e-16 
  661       2.373222673824e-10       4.803355247370e-12      -4.330627770345e-12       0.000000000000e+00       3.136519874756e-14       4.301601101586e-17      -6.698582071499e-16 
  662       2.369947407473e-10       4.824766257297e-12      -4.558432806996e-12       0.000000000000e+00       3.118879527357e-14       9.593492419432e-17      -6.704759158497e-16 
  663       2.366929472384e-10       4.845456911942e-12      -4.787372924367e-12       0.000000000000e+00       3.101363057046e-14       1.485312549926e-16      -6.710049053430e-16 
  664       2.364170808718e-10       4.865416434012e-12      -5.017346358692e-12       0.000000000000e+00       3.083969180004e-14       2.008311093010e-16      -6.714469567281e-16 
  665       2.361673356413e-10       4.884633979337e-12      -5.248250099660e-12       0.000000000000e+00       3.066696579047e-14       2.528609513227e-16      -6.718038796040e-16 
  666       2.359439055150e-10       4.903098636694e-12      -5.479979885741e-12       0.000000000000e+00       3.049543903477e-14       3.046476049866e-16      -6.720775121851e-16 
  667       2.357469844319e-10       4.920799427640e-12      -5.712430199525e-12       0.000000000000e+00       3.032509768926e-14       3.562182553604e-16      -6.722697214179e-16 
  668       2.355767662987e-10       4.937725306342e-12      -5.945494263050e-12       0.000000000000e+00       3.015592757202e-14       4.076004500631e-16      -6.723824030957e-16 
  669       2.354334449865e-10       4.953865159400e-12      -6.179064033135e-12       0.000000000000e+00       2.998791416140e-14       4.588221006781e-16      -6.724174819750e-16 
  670       2.353172143277e-10       4.969207805681e-12      -6.413030196711e-12       0.000000000000e+00       2.982104259442e-14       5.099114841655e-16      -6.723769118910e-16 
  671       2.352282156548e-10       4.983743664860e-12      -6.647286561083e-12       0.000000000000e+00       2.965529944133e-14       5.608891718409e-16      -6.722625243726e-16 
  672       2.351663791723e-10       4.997469803176e-12      -6.881743338820e-12       0.000000000000e+00       2.949067807454e-14       6.117436209962e-16      -6.720755706448e-16 
  673       2.351315791321e-10       5.010384996955e-12      -7.116314142244e-12       0.000000000000e+00       2.932717341327e-14       6.624550557974e-16      -6.718171699051e-16 
  674       2.351236859621e-10       5.022488074101e-12      -7.350911611150e-12       0.000000000000e+00       2.916478015704e-14       7.130034909693e-16      -6.714884599987e-16 
  675       2.351425662491e-10       5.033777914361e-12      -7.585447409306e-12       0.000000000000e+00       2.900349278456e-14       7.633687310599e-16      -6.710905974929e-16 
  676       2.351880827215e-10       5.044253449604e-12      -7.819832220954e-12       0.000000000000e+00       2.884330555271e-14       8.135303697054e-16      -6.706247577536e-16 
  677       2.352600942322e-10       5.053913664095e-12      -8.053975747317e-12       0.000000000000e+00       2.868421249544e-14       8.634677888940e-16      -6.700921350195e-16 
  678       2.353584557409e-10       5.062757594759e-12      -8.287786703096e-12       0.000000000000e+00       2.852620742276e-14       9.131601582311e-16      -6.694939424785e-16 
  679       2.354830182978e-10       5.070784331466e-12      -8.521172812972e-12       0.000000000000e+00       2.836928391962e-14       9.625864342032e-16      -6.688314123424e-16 
  680       2.356336290254e-10       5.077993017296e-12      -8.754040808113e-12       0.000000000000e+00       2.821343534489e-14       1.011725359443e-15      -6.681057959224e-16 
  681       2.358101311019e-10       5.084382848812e-12      -8.986296422670e-12       0.000000000000e+00       2.805865483029e-14       1.060555461993e-15      -6.673183637045e-16 
  682       2.360123637438e-10       5.089953076338e-12      -9.217844390283e-12       0.000000000000e+00       2.790493527929e-14       1.109055054571e-15      -6.664704054251e-16 
  683       2.362401621886e-10       5.094703004229e-12      -9.448588440581e-12       0.000000000000e+00       2.775226936611e-14       1.157202233835e-15      -6.655632301457e-16 
  684       2.364933576778e-10       5.098631991143e-12      -9.678431295685e-12       0.000000000000e+00       2.760064953463e-14       1.204974879645e-15      -6.645981663290e-16 
  685       2.367717774394e-10       5.101739450315e-12      -9.907274666710e-12       0.000000000000e+00       2.745006799730e-14       1.252350654331e-15      -6.635765619140e-16 
  686       2.370752446710e-10       5.104024849831e-12      -1.013501925026e-11       0.000000000000e+00       2.730051673414e-14       1.299307001956e-15      -6.624997843910e-16 
  687       2.374035785223e-10       5.105487712900e-12      -1.036156472496e-11       0.000000000000e+00       2.715198749161e-14       1.345821147580e-15      -6.613692208775e-16 
  688       2.377565940779e-10       5.106127618126e-12      -1.058680974790e-11       0.000000000000e+00       2.700447178160e-14       1.391870096524e-15      -6.601862781931e-16 
  689       2.381341023404e-10       5.105944199783e-12      -1.081065195119e-11       0.000000000000e+00       2.685796088035e-14       1.437430633637e-15      -6.589523829353e-16 
  690       2.385359102127e-10       5.104937148087e-12      -1.103298793845e-11       0.000000000000e+00       2.671244582737e-14       1.482479322559e-15      -6.576689815544e-16 
  691       2.389618204813e-10       5.103106209469e-12      -1.125371328129e-11       0.000000000000e+00       2.656791742442e-14       1.526992504983e-15      -6.563375404294e-16 
  692       2.394116317986e-10       5.100451186848e-12      -1.147272251585e-11       0.000000000000e+00       2.642436623440e-14       1.570946299926e-15      -6.549595459427e-16 
  693       2.398851386660e-10       5.096971939905e-12      -1.168990913925e-11       0.000000000000e+00       2.628178258033e-14       1.614316602985e-15      -6.535365045560e-16 
  694       2.403821314166e-10       5.092668385353e-12      -1.190516560614e-11       0.000000000000e+00       2.614015654426e-14       1.657079085611e-15      -6.520699428853e-16 
  695       2.409023961979e-10       5.087540497213e-12      -1.211838332518e-11       0.000000000000e+00       2.599947796622e-14       1.699209194364e-15      -6.505614077767e-16 
  696       2.414457149547e-10       5.081588307087e-12      -1.232945265555e-11       0.000000000000e+00       2.585973644316e-14       1.740682150184e-15      -6.490124663813e-16 
  697       2.420118654117e-10       5.074811904429e-12      -1.253826290344e-11       0.000000000000e+00       2.572092132789e-14       1.781472947654e-15      -6.474247062306e-16 
  698       2.426006210567e-10       5.067211436819e-12      -1.274470231856e-11       0.000000000000e+00       2.558302172800e-14       1.821556354264e-15      -6.457997353122e-16 
  699       2.432117511227e-10       5.058787110236e-12      -1.294865809065e-11       0.000000000000e+00       2.544602650482e-14       1.860906909673e-15      -6.441391821450e-16 
  700       2.438450205714e-10       5.049539189331e-12      -1.315001634596e-11       0.000000000000e+00       2.530992427234e-14       1.899498924981e-15      -6.424446958542e-16 
  701       2.445001665694e-10       5.039469261339e-12      -1.334867141988e-11       0.000000000000e+00       2.517470476119e-14       1.937312341424e-15      -6.407174912705e-16 
  702       2.451768274166e-10       5.028584056100e-12      -1.354455389347e-11       0.000000000000e+00       2.504036294377e-14       1.974350441713e-15      -6.389569736898e-16 
  703       2.458746121054e-10       5.016891706038e-12      -1.373760313318e-11       0.000000000000e+00       2.490689499282e-14       2.010622505649e-15      -6.371620856563e-16 
  704       2.465931236705e-10       5.004400490299e-12      -1.392775806632e-11       0.000000000000e+00       2.477429692344e-14       2.046137984751e-15      -6.353317593129e-16 
  705       2.473319591650e-10       4.991118835329e-12      -1.411495717984e-11       0.000000000000e+00       2.464256459234e-14       2.080906502938e-15      -6.334649163658e-16 
  706       2.480907096387e-10       4.977055315460e-12      -1.429913851907e-11       0.000000000000e+00       2.451169369716e-14       2.114937857230e-15      -6.315604680488e-16 
  707       2.488689601139e-10       4.962218653486e-12      -1.448023968651e-11       0.000000000000e+00       2.438167977567e-14       2.148242018437e-15      -6.296173150878e-16 
  708       2.496662895633e-10       4.946617721249e-12      -1.465819784059e-11       0.000000000000e+00       2.425251820510e-14       2.180829131854e-15      -6.276343476651e-16 
  709       2.504822708867e-10       4.930261540216e-12      -1.483294969441e-11       0.000000000000e+00       2.412420420139e-14       2.212709517956e-15      -6.256104453839e-16 
  710       2.513164708883e-10       4.913159282062e-12      -1.500443151452e-11       0.000000000000e+00       2.399673281847e-14       2.243893673087e-15      -6.235444772326e-16 
  711       2.521684502533e-10       4.895320269253e-12      -1.517257911971e-11       0.000000000000e+00       2.387009894751e-14       2.274392270159e-15      -6.214353015495e-16 
  712       2.530377635255e-10       4.876753975624e-12      -1.533732787971e-11       0.000000000000e+00       2.374429731621e-14       2.304216159340e-15      -6.192817659867e-16 
  713       2.539239590838e-10       4.857470026960e-12      -1.549861271403e-11       0.000000000000e+00       2.361932248806e-14       2.333376368751e-15      -6.170827074750e-16 
  714       2.548265791197e-10       4.837478201580e-12      -1.565636809066e-11       0.000000000000e+00       2.349516886162e-14       2.361884105156e-15      -6.148369521882e-16 
  715       2.557451596142e-10       4.816788430918e-12      -1.581052802487e-11       0.000000000000e+00       2.337183066980e-14       2.389750754660e-15      -6.125433155072e-16 
  716       2.566792303147e-10       4.795410800099e-12      -1.596102607797e-11       0.000000000000e+00       2.324930197910e-14       2.416987883399e-15      -6.102006019848e-16 
  717       2.576283147123e-10       4.773355548526e-12      -1.610779535606e-11       0.000000000000e+00       2.312757668890e-14       2.443607238231e-15      -6.078076053099e-16 
  718       2.585919300185e-10       4.750633070461e-12      -1.625076850880e-11       0.000000000000e+00       2.300664853075e-14       2.469620747438e-15      -6.053631082720e-16 
  719       2.595695871428e-10       4.727253915600e-12      -1.638987772818e-11       0.000000000000e+00       2.288651106760e-14       2.495040521408e-15      -6.028658827257e-16 
  720       2.605607906693e-10       4.703228789660e-12      -1.652505474729e-11       0.000000000000e+00       2.276715769309e-14       2.519878853338e-15      -6.003146895547e-16 
  721       2.615650388336e-10       4.678568554961e-12      -1.665623083906e-11       0.000000000000e+00       2.264858163086e-14       2.544148219922e-15      -5.977082786367e-16 
  722       2.625818235005e-10       4.653284231000e-12      -1.678333681505e-11       0.000000000000e+00       2.253077593374e-14       2.567861282046e-15      -5.950453888076e-16 
  723       2.636106301405e-10       4.627386995040e-12      -1.690630302419e-11       0.000000000000e+00       2.241373348310e-14       2.591030885480e-15      -5.923247478259e-16 
  724       2.646509378070e-10       4.600888182686e-12      -1.702505935157e-11       0.000000000000e+00       2.229744698806e-14       2.613670061575e-15      -5.895450723371e-16 
  725       2.657022191135e-10       4.573799288470e-12      -1.713953521717e-11       0.000000000000e+00       2.218190898480e-14       2.635792027950e-15      -5.867050678383e-16 
  726       2.667639402103e-10       4.546131966426e-12      -1.724965957467e-11       0.000000000000e+00       2.206711183582e-14       2.657410189194e-15      -5.838034286422e-16 
  727       2.678355607620e-10       4.517898030680e-12      -1.735536091017e-11       0.000000000000e+00       2.195304772922e-14       2.678538137550e-15      -5.808388378419e-16 
  728       2.689165339243e-10       4.489109456024e-12      -1.745656724097e-11       0.000000000000e+00       2.183970867794e-14       2.699189653615e-15      -5.778099672753e-16 
  729       2.700063063208e-10       4.459778378498e-12      -1.755320611436e-11       0.000000000000e+00       2.172708651907e-14       2.719378707031e-15      -5.747154774892e-16 
  730       2.711043180206e-10       4.429917095976e-12      -1.764520460633e-11       0.000000000000e+00       2.161517291309e-14       2.739119457178e-15      -5.715540177039e-16 
  731       2.722100025149e-10       4.399538068740e-12      -1.773248932039e-11       0.000000000000e+00       2.150395934315e-14       2.758426253869e-15      -5.683242257779e-16 
  732       2.733228026391e-10       4.368654173301e-12      -1.781499709269e-11       0.000000000000e+00       2.139343812088e-14       2.777311197183e-15      -5.650251137812e-16 
  733       2.744422187319e-10       4.337279468209e-12      -1.789270734399e-11       0.000000000000e+00       2.128360542708e-14       2.795776762239e-15      -5.616572332176e-16 
  734       2.755677613901e-10       4.305428444649e-12      -1.796561036990e-11       0.000000000000e+00       2.117445833018e-14       2.813823028846e-15      -5.582215329491e-16 
  735       2.766989355917e-10       4.273115775226e-12      -1.803369669395e-11       0.000000000000e+00       2.106599378467e-14       2.831450109196e-15      -5.547189757399e-16 
  736       2.778352406759e-10       4.240356314607e-12      -1.809695706881e-11       0.000000000000e+00       2.095820863060e-14       2.848658148016e-15      -5.511505383070e-16 
  737       2.789761703248e-10       4.207165100152e-12      -1.815538247744e-11       0.000000000000e+00       2.085109959310e-14       2.865447322710e-15      -5.475172113709e-16 
  738       2.801212125427e-10       4.173557352557e-12      -1.820896413421e-11       0.000000000000e+00       2.074466328185e-14       2.881817843512e-15      -5.438199997061e-16 
  739       2.812698496378e-10       4.139548476490e-12      -1.825769348610e-11       0.000000000000e+00       2.063889619060e-14       2.897769953628e-15      -5.400599221920e-16 
  740       2.824215582022e-10       4.105154061228e-12      -1.830156221384e-11       0.000000000000e+00       2.053379469665e-14       2.913303929387e-15      -5.362380118634e-16 
  741       2.835758090928e-10       4.070389881296e-12      -1.834056223308e-11       0.000000000000e+00       2.042935506035e-14       2.928420080389e-15      -5.323553159612e-16 
  742       2.847320674117e-10       4.035271897105e-12      -1.837468569552e-11       0.000000000000e+00       2.032557342460e-14       2.943118749648e-15      -5.284128959830e-16 
  743       2.858897924871e-10       3.999816255588e-12      -1.840392499011e-11       0.000000000000e+00       2.022244581432e-14       2.957400313744e-15      -5.244118277338e-16 
  744       2.870484378536e-10       3.964039290840e-12      -1.842827274418e-11       0.000000000000e+00       2.011996813601e-14       2.971265182970e-15      -5.203532013766e-16 
  745       2.882074512331e-10       3.927957524753e-12      -1.844772182460e-11       0.000000000000e+00       2.001813617717e-14       2.984713801476e-15      -5.162381214831e-16 
  746       2.893662745151e-10       3.891587667657e-12      -1.846226533895e-11       0.000000000000e+00       1.991694560585e-14       2.997746647419e-15      -5.120677070844e-16 
  747       2.905243437377e-10       3.854946618955e-12      -1.847189663667e-11       0.000000000000e+00       1.981639197012e-14       3.010364233113e-15      -5.078430917216e-16 
  748       2.916810890679e-10       3.818051467764e-12      -1.847660931022e-11       0.000000000000e+00       1.971647069758e-14       3.022567105169e-15      -5.035654234963e-16 
  749       2.928359347824e-10       3.780919493547e-12      -1.847639719625e-11       0.000000000000e+00       1.961717709483e-14       3.034355844652e-15      -4.992358651216e-16 
  750       2.939882992480e-10       3.743568166758e-12      -1.847125437673e-11       0.000000000000e+00       1.951850634702e-14       3.045731067220e-15      -4.948555939724e-16 
  751       2.951375949026e-10       3.706015149475e-12      -1.846117518014e-11       0.000000000000e+00       1.942045351728e-14       3.056693423276e-15      -4.904258021363e-16 
  752       2.962832282353e-10       3.668278296038e-12      -1.844615418261e-11       0.000000000000e+00       1.932301354626e-14       3.067243598116e-15      -4.859476964641e-16 
  753       2.974245997675e-10       3.630375653689e-12      -1.842618620908e-11       0.000000000000e+00       1.922618125163e-14       3.077382312071e-15      -4.814224986205e-16 
  754       2.985611040332e-10       3.592325463208e-12      -1.840126633447e-11       0.000000000000e+00       1.912995132753e-14       3.087110320663e-15      -4.768514451347e-16 
  755       2.996921295598e-10       3.554146159552e-12      -1.837138988483e-11       0.000000000000e+00       1.903431834412e-14       3.096428414744e-15      -4.722357874514e-16 
  756       3.008170588485e-10       3.515856372492e-12      -1.833655243849e-11       0.000000000000e+00       1.893927674704e-14       3.105337420650e-15      -4.675767919807e-16 
  757       3.019352683553e-10       3.477474927249e-12      -1.829674982722e-11       0.000000000000e+00       1.884482085693e-14       3.113838200344e-15      -4.628757401497e-16 
  758       3.030461284712e-10       3.439020845136e-12      -1.825197813743e-11       0.000000000000e+00       1.875094486890e-14       3.121931651565e-15      -4.581339284523e-16 
  759       3.041490035030e-10       3.400513344193e-12      -1.820223371125e-11       0.000000000000e+00       1.865764285207e-14       3.129618707977e-15      -4.533526685004e-16 
  760       3.052432516538e-10       3.361971839822e-12      -1.814751314776e-11       0.000000000000e+00       1.856490874899e-14       3.136900339315e-15      -4.485332870743e-16 
  761       3.063282250039e-10       3.323415945433e-12      -1.808781330412e-11       0.000000000000e+00       1.847273637524e-14       3.143777551530e-15      -4.436771261735e-16 
  762       3.074032694912e-10       3.284865473073e-12      -1.802313129672e-11       0.000000000000e+00       1.838111941882e-14       3.150251386942e-15      -4.387855430672e-16 
