# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  571       3.267177123172e-10       1.565172135558e-12       2.981537101622e-12       0.000000000000e+00       5.073920546079e-14      -2.119151096945e-15      -2.020518638704e-16 
  572       3.257848126251e-10       1.595473377777e-12       3.080394913196e-12       0.000000000000e+00       5.041702451735e-14      -2.066197190506e-15      -2.112094390593e-16 
  573       3.248329658754e-10       1.626310600119e-12       3.175729393176e-12       0.000000000000e+00       5.009738387527e-14      -2.012985896001e-15      -2.202948853467e-16 
  574       3.238627191243e-10       1.657673088370e-12       3.267488828128e-12       0.000000000000e+00       4.978026478310e-14      -1.959540429498e-15      -2.293073415049e-16 
  575       3.228746282857e-10       1.689549934036e-12       3.355621216639e-12       0.000000000000e+00       4.946564772892e-14      -1.905884329417e-15      -2.382459466452e-16 
  576       3.218692581700e-10       1.721930033443e-12       3.440074268717e-12       0.000000000000e+00       4.915351243612e-14      -1.852041457908e-15      -2.471098402403e-16 
  577       3.208471825240e-10       1.754802086839e-12       3.520795405204e-12       0.000000000000e+00       4.884383785920e-14      -1.798036002230e-15      -2.558981621468e-16 
  578       3.198089840706e-10       1.788154597488e-12       3.597731757182e-12       0.000000000000e+00       4.853660217953e-14      -1.743892476125e-15      -2.646100526276e-16 
  579       3.187552545481e-10       1.821975870776e-12       3.670830165378e-12       0.000000000000e+00       4.823178280113e-14      -1.689635721199e-15      -2.732446523747e-16 
  580       3.176865947496e-10       1.856254013301e-12       3.740037179577e-12       0.000000000000e+00       4.792935634651e-14      -1.635290908297e-15      -2.818011025311e-16 
  581       3.166036145628e-10       1.890976931984e-12       3.805299058027e-12       0.000000000000e+00       4.762929865238e-14      -1.580883538883e-15      -2.902785447140e-16 
  582       3.155069330095e-10       1.926132333158e-12       3.866561766845e-12       0.000000000000e+00       4.733158476550e-14      -1.526439446414e-15      -2.986761210367e-16 
  583       3.143971782849e-10       1.961707721674e-12       3.923770979430e-12       0.000000000000e+00       4.703618893841e-14      -1.471984797721e-15      -3.069929741312e-16 
  584       3.132749877974e-10       1.997690399997e-12       3.976872075863e-12       0.000000000000e+00       4.674308462527e-14      -1.417546094383e-15      -3.152282471712e-16 
  585       3.121410082080e-10       2.034067467305e-12       4.025810142324e-12       0.000000000000e+00       4.645224447760e-14      -1.363150174107e-15      -3.233810838938e-16 
  586       3.109958954697e-10       2.070825818593e-12       4.070529970492e-12       0.000000000000e+00       4.616364034009e-14      -1.308824212106e-15      -3.314506286224e-16 
  587       3.098403148673e-10       2.107952143767e-12       4.110976056956e-12       0.000000000000e+00       4.587724324639e-14      -1.254595722473e-15      -3.394360262894e-16 
  588       3.086749410568e-10       2.145432926744e-12       4.147092602625e-12       0.000000000000e+00       4.559302341486e-14      -1.200492559560e-15      -3.473364224581e-16 
  589       3.075004581049e-10       2.183254444554e-12       4.178823512132e-12       0.000000000000e+00       4.531095024440e-14      -1.146542919360e-15      -3.551509633458e-16 
  590       3.063175339353e-10       2.221402876894e-12       4.206121045522e-12       0.000000000000e+00       4.503099601506e-14      -1.092768976539e-15      -3.628788999029e-16 
  591       3.051267428944e-10       2.259864639587e-12       4.228972009149e-12       0.000000000000e+00       4.475314709881e-14      -1.039167620221e-15      -3.705199028288e-16 
  592       3.039286413520e-10       2.298626057573e-12       4.247372210188e-12       0.000000000000e+00       4.447739301720e-14      -9.857292453446e-16      -3.780737553773e-16 
  593       3.027237931523e-10       2.337673254344e-12       4.261317865256e-12       0.000000000000e+00       4.420372275866e-14      -9.324440731558e-16      -3.855402500618e-16 
  594       3.015127696447e-10       2.376992151074e-12       4.270805602794e-12       0.000000000000e+00       4.393212477552e-14      -8.793021503899e-16      -3.929191887133e-16 
  595       3.002961497142e-10       2.416568465764e-12       4.275832465453e-12       0.000000000000e+00       4.366258698109e-14      -8.262933484609e-16      -4.002103825390e-16 
  596       2.990745198124e-10       2.456387712373e-12       4.276395912482e-12       0.000000000000e+00       4.339509674672e-14      -7.734073626482e-16      -4.074136521803e-16 
  597       2.978484739880e-10       2.496435199958e-12       4.272493822108e-12       0.000000000000e+00       4.312964089887e-14      -7.206337112837e-16      -4.145288277714e-16 
  598       2.966186139179e-10       2.536696031811e-12       4.264124493929e-12       0.000000000000e+00       4.286620571614e-14      -6.679617349393e-16      -4.215557489972e-16 
  599       2.953855489374e-10       2.577155104597e-12       4.251286651291e-12       0.000000000000e+00       4.260477692637e-14      -6.153805956138e-16      -4.284942651522e-16 
  600       2.941498960713e-10       2.617797107492e-12       4.233979443680e-12       0.000000000000e+00       4.234533970366e-14      -5.628792759204e-16      -4.353442351979e-16 
  601       2.929122800646e-10       2.658606521317e-12       4.212202449106e-12       0.000000000000e+00       4.208787866545e-14      -5.104465782734e-16      -4.421055278222e-16 
  602       2.916733334131e-10       2.699567617679e-12       4.185955676483e-12       0.000000000000e+00       4.183237786961e-14      -4.580711240759e-16      -4.487780214966e-16 
  603       2.904336963940e-10       2.740664458106e-12       4.155239568025e-12       0.000000000000e+00       4.157882081143e-14      -4.057413529068e-16      -4.553616045354e-16 
  604       2.891940170969e-10       2.781880893186e-12       4.120055001620e-12       0.000000000000e+00       4.132719042076e-14      -3.534455217078e-16      -4.618561751533e-16 
  605       2.879549514544e-10       2.823200561703e-12       4.080403293223e-12       0.000000000000e+00       4.107746905899e-14      -3.011717039709e-16      -4.682616415244e-16 
  606       2.867171632729e-10       2.864606889776e-12       4.036286199240e-12       0.000000000000e+00       4.082963851620e-14      -2.489077889253e-16      -4.745779218396e-16 
  607       2.854813242631e-10       2.906083089994e-12       3.987705918911e-12       0.000000000000e+00       4.058368000813e-14      -1.966414807249e-16      -4.808049443657e-16 
  608       2.842481140707e-10       2.947612160556e-12       3.934665096697e-12       0.000000000000e+00       4.033957417331e-14      -1.443602976351e-16      -4.869426475035e-16 
  609       2.830182203078e-10       2.989176884405e-12       3.877166824667e-12       0.000000000000e+00       4.009730107009e-14      -9.205157122048e-17      -4.929909798457e-16 
  610       2.817923385825e-10       3.030759828370e-12       3.815214644880e-12       0.000000000000e+00       3.985684017367e-14      -3.970244553156e-17      -4.989499002357e-16 
  611       2.805711725307e-10       3.072343342299e-12       3.748812551773e-12       0.000000000000e+00       3.961817037325e-14       1.270012370782e-17      -5.048193778255e-16 
  612       2.793554338461e-10       3.113909558198e-12       3.677964994546e-12       0.000000000000e+00       3.938126996899e-14       6.516936991331e-17      -5.105993921344e-16 
  613       2.781458423111e-10       3.155440389369e-12       3.602676879547e-12       0.000000000000e+00       3.914611666913e-14       1.177187164529e-16      -5.162899331068e-16 
  614       2.769431258278e-10       3.196917529547e-12       3.522953572656e-12       0.000000000000e+00       3.891268758704e-14       1.703617774598e-16      -5.218910011710e-16 
  615       2.757480204484e-10       3.238322452036e-12       3.438800901675e-12       0.000000000000e+00       3.868095923827e-14       2.231123586450e-16      -5.274026072972e-16 
  616       2.745612190278e-10       3.279637274134e-12       3.350231196056e-12       0.000000000000e+00       3.845091036111e-14       2.759781335808e-16      -5.328245977909e-16 
  617       2.733832157856e-10       3.320847374604e-12       3.257281558154e-12       0.000000000000e+00       3.822253045751e-14       3.289415066510e-16      -5.381561240047e-16 
  618       2.722144581286e-10       3.361938836406e-12       3.159996028843e-12       0.000000000000e+00       3.799581144838e-14       3.819782990757e-16      -5.433961601991e-16 
  619       2.710553977101e-10       3.402897586425e-12       3.058419593571e-12       0.000000000000e+00       3.777074486628e-14       4.350640312880e-16      -5.485436776755e-16 
  620       2.699064904451e-10       3.443709394887e-12       2.952598186648e-12       0.000000000000e+00       3.754732185346e-14       4.881739217500e-16      -5.535976447788e-16 
  621       2.687681965245e-10       3.484359874763e-12       2.842578695539e-12       0.000000000000e+00       3.732553315971e-14       5.412828857690e-16      -5.585570269007e-16 
  622       2.676409804293e-10       3.524834481184e-12       2.728408965159e-12       0.000000000000e+00       3.710536914041e-14       5.943655343133e-16      -5.634207864821e-16 
  623       2.665253109458e-10       3.565118510848e-12       2.610137802157e-12       0.000000000000e+00       3.688681975441e-14       6.473961728282e-16      -5.681878830168e-16 
  624       2.654216611792e-10       3.605197101436e-12       2.487814979215e-12       0.000000000000e+00       3.666987456200e-14       7.003488000519e-16      -5.728572730538e-16 
  625       2.643305085690e-10       3.645055231016e-12       2.361491239336e-12       0.000000000000e+00       3.645452272289e-14       7.531971068316e-16      -5.774279102006e-16 
  626       2.632523349029e-10       3.684677717459e-12       2.231218300136e-12       0.000000000000e+00       3.624075299413e-14       8.059144749394e-16      -5.818987451262e-16 
  627       2.621876263314e-10       3.724049217846e-12       2.097048858135e-12       0.000000000000e+00       3.602855372807e-14       8.584739758883e-16      -5.862687255639e-16 
  628       2.611368733827e-10       3.763154227880e-12       1.959036593050e-12       0.000000000000e+00       3.581791287032e-14       9.108483697479e-16      -5.905367963142e-16 
  629       2.601005709765e-10       3.801977081296e-12       1.817236172086e-12       0.000000000000e+00       3.560881795769e-14       9.630101039610e-16      -5.947018992481e-16 
  630       2.590792184390e-10       3.840501949273e-12       1.671703254229e-12       0.000000000000e+00       3.540125611616e-14       1.014931312159e-15      -5.987629733095e-16 
  631       2.580733195175e-10       3.878712839842e-12       1.522494494533e-12       0.000000000000e+00       3.519521405881e-14       1.066583812978e-15      -6.027189545188e-16 
  632       2.570833823943e-10       3.916593597299e-12       1.369667548418e-12       0.000000000000e+00       3.499067808378e-14       1.117939108875e-15      -6.065687759754e-16 
  633       2.561099197020e-10       3.954127901615e-12       1.213281075956e-12       0.000000000000e+00       3.478763407224e-14       1.168968384943e-15      -6.103113678608e-16 
  634       2.551534485372e-10       3.991299267844e-12       1.053394746165e-12       0.000000000000e+00       3.458606748629e-14       1.219642507728e-15      -6.139456574418e-16 
  635       2.542144904756e-10       4.028091045538e-12       8.900692413028e-13       0.000000000000e+00       3.438596336698e-14       1.269932024046e-15      -6.174705690729e-16 
  636       2.532935715862e-10       4.064486418154e-12       7.233662611539e-13       0.000000000000e+00       3.418730633223e-14       1.319807159796e-15      -6.208850241997e-16 
  637       2.523912224459e-10       4.100468402465e-12       5.533485273246e-13       0.000000000000e+00       3.399008057476e-14       1.369237818777e-15      -6.241879413619e-16 
  638       2.515079781539e-10       4.136019847974e-12       3.800797875333e-13       0.000000000000e+00       3.379426986007e-14       1.418193581506e-15      -6.273782361959e-16 
  639       2.506443783464e-10       4.171123436318e-12       2.036248199022e-13       0.000000000000e+00       3.359985752439e-14       1.466643704033e-15      -6.304548214381e-16 
  640       2.498009672109e-10       4.205761680685e-12       2.404943724914e-14       0.000000000000e+00       3.340682647262e-14       1.514557116754e-15      -6.334166069277e-16 
  641       2.489782935008e-10       4.239916925222e-12      -1.585795086211e-13       0.000000000000e+00       3.321515917629e-14       1.561902423231e-15      -6.362624996096e-16 
  642       2.481769105498e-10       4.273571344444e-12      -3.441941226250e-13       0.000000000000e+00       3.302483767152e-14       1.608647899008e-15      -6.389914035376e-16 
  643       2.473973150600e-10       4.306708388691e-12      -5.327241543276e-13       0.000000000000e+00       3.283584569343e-14       1.654769622733e-15      -6.416026024990e-16 
  644       2.466397619131e-10       4.339317157655e-12      -7.240930377648e-13       0.000000000000e+00       3.264817513669e-14       1.700276074279e-15      -6.440969174034e-16 
  645       2.459044451903e-10       4.371388124815e-12      -9.182217533770e-13       0.000000000000e+00       3.246181973735e-14       1.745184091803e-15      -6.464755751327e-16 
  646       2.451915590159e-10       4.402911700193e-12      -1.115030123003e-12       0.000000000000e+00       3.227677294824e-14       1.789510791086e-15      -6.487398284071e-16 
  647       2.445012975538e-10       4.433878230188e-12      -1.314436805209e-12       0.000000000000e+00       3.209302793746e-14       1.833273566702e-15      -6.508909558991e-16 
  648       2.438338550046e-10       4.464277997405e-12      -1.516359290619e-12       0.000000000000e+00       3.191057758702e-14       1.876490093193e-15      -6.529302623477e-16 
  649       2.431894256018e-10       4.494101220482e-12      -1.720713897243e-12       0.000000000000e+00       3.172941449138e-14       1.919178326238e-15      -6.548590786717e-16 
  650       2.425682036092e-10       4.523338053919e-12      -1.927415765809e-12       0.000000000000e+00       3.154953095601e-14       1.961356503829e-15      -6.566787620842e-16 
  651       2.419703833171e-10       4.551978587915e-12      -2.136378855088e-12       0.000000000000e+00       3.137091899601e-14       2.003043147444e-15      -6.583906962058e-16 
  652       2.413961590396e-10       4.580012848187e-12      -2.347515937227e-12       0.000000000000e+00       3.119357033461e-14       2.044257063215e-15      -6.599962911786e-16 
  653       2.408457251106e-10       4.607430795807e-12      -2.560738593078e-12       0.000000000000e+00       3.101747640182e-14       2.085017343107e-15      -6.614969837804e-16 
  654       2.403192758814e-10       4.634222327030e-12      -2.775957207527e-12       0.000000000000e+00       3.084262833292e-14       2.125343366084e-15      -6.628942375381e-16 
  655       2.398170057170e-10       4.660377273122e-12      -2.993080964821e-12       0.000000000000e+00       3.066901696709e-14       2.165254799290e-15      -6.641895428419e-16 
  656       2.393391089928e-10       4.685885400191e-12      -3.212017843902e-12       0.000000000000e+00       3.049663284596e-14       2.204771599211e-15      -6.653844170587e-16 
  657       2.388857800916e-10       4.710736409017e-12      -3.432674613734e-12       0.000000000000e+00       3.032546621219e-14       2.243914012858e-15      -6.664804046465e-16 
  658       2.384572134001e-10       4.734919934878e-12      -3.654956828631e-12       0.000000000000e+00       3.015550700803e-14       2.282702578931e-15      -6.674790772676e-16 
  659       2.380536033060e-10       4.758425547387e-12      -3.878768823588e-12       0.000000000000e+00       2.998674487388e-14       2.321158129000e-15      -6.683820339032e-16 
  660       2.376751441944e-10       4.781242750313e-12      -4.104013709613e-12       0.000000000000e+00       2.981916914689e-14       2.359301788669e-15      -6.691909009665e-16 
  661       2.373220304448e-10       4.803360981417e-12      -4.330593369051e-12       0.000000000000e+00       2.965276885952e-14       2.397154978756e-15      -6.699073324169e-16 
  662       2.369944564275e-10       4.824769612277e-12      -4.558408450917e-12       0.000000000000e+00       2.948753273810e-14       2.434739416461e-15      -6.705330098739e-16 
  663       2.366926165011e-10       4.845457948123e-12      -4.787358366225e-12       0.000000000000e+00       2.932344920140e-14       2.472077116540e-15      -6.710696427308e-16 
  664       2.364167050084e-10       4.865415227659e-12      -5.017341283317e-12       0.000000000000e+00       2.916050635923e-14       2.509190392479e-15      -6.715189682685e-16 
  665       2.361669162736e-10       4.884630622902e-12      -5.248254123191e-12       0.000000000000e+00       2.899869201098e-14       2.546101857665e-15      -6.718827517696e-16 
  666       2.359434445990e-10       4.903093239003e-12      -5.479992554836e-12       0.000000000000e+00       2.883799364419e-14       2.582834426558e-15      -6.721627866319e-16 
  667       2.357464842620e-10       4.920792114081e-12      -5.712450990552e-12       0.000000000000e+00       2.867839843316e-14       2.619411315866e-15      -6.723608944825e-16 
  668       2.355762295111e-10       4.937716219052e-12      -5.945522581289e-12       0.000000000000e+00       2.851989323747e-14       2.655856045716e-15      -6.724789252914e-16 
  669       2.354328745636e-10       4.953854457459e-12      -6.179099211970e-12       0.000000000000e+00       2.836246460057e-14       2.692192440826e-15      -6.725187574856e-16 
  670       2.353166136018e-10       4.969195665301e-12      -6.413071496823e-12       0.000000000000e+00       2.820609874839e-14       2.728444631681e-15      -6.724822980629e-16 
  671       2.352275882383e-10       4.983730275209e-12      -6.647333188367e-12       0.000000000000e+00       2.805078323683e-14       2.764630244974e-15      -6.723713432170e-16 
  672       2.351657286659e-10       4.997455349004e-12      -6.881794518957e-12       0.000000000000e+00       2.789651193669e-14       2.800739810210e-15      -6.721871566612e-16 
  673       2.351309090503e-10       5.010369654136e-12      -7.116369139848e-12       0.000000000000e+00       2.774328015426e-14       2.836756908025e-15      -6.719308823688e-16 
  674       2.351229997321e-10       5.022472009508e-12      -7.350969730289e-12       0.000000000000e+00       2.759108299114e-14       2.872664939771e-15      -6.716036833091e-16 
  675       2.351418672092e-10       5.033761285751e-12      -7.585507994035e-12       0.000000000000e+00       2.743991534321e-14       2.908447126871e-15      -6.712067415241e-16 
  676       2.351873741199e-10       5.044236405493e-12      -7.819894655844e-12       0.000000000000e+00       2.728977189971e-14       2.944086510180e-15      -6.707412582046e-16 
  677       2.352593792256e-10       5.053896343633e-12      -8.054039457985e-12       0.000000000000e+00       2.714064714219e-14       2.979565949347e-15      -6.702084537678e-16 
  678       2.353577373934e-10       5.062740127615e-12      -8.287851156741e-12       0.000000000000e+00       2.699253534356e-14       3.014868122172e-15      -6.696095679334e-16 
  679       2.354822995790e-10       5.070766837698e-12      -8.521237518913e-12       0.000000000000e+00       2.684543056708e-14       3.049975523969e-15      -6.689458598005e-16 
  680       2.356329128097e-10       5.077975607230e-12      -8.754105318323e-12       0.000000000000e+00       2.669932666536e-14       3.084870466926e-15      -6.682186079242e-16 
  681       2.358094201668e-10       5.084365622921e-12      -8.986360332319e-12       0.000000000000e+00       2.655421727940e-14       3.119535079461e-15      -6.674291103927e-16 
  682       2.360116607685e-10       5.089936125114e-12      -9.217907338281e-12       0.000000000000e+00       2.641009583758e-14       3.153951305588e-15      -6.665786849036e-16 
  683       2.362394697528e-10       5.094686408059e-12      -9.448650110121e-12       0.000000000000e+00       2.626695555465e-14       3.188100904273e-15      -6.656686688408e-16 
  684       2.364926782603e-10       5.098615820184e-12      -9.678491414789e-12       0.000000000000e+00       2.612478943079e-14       3.221965448796e-15      -6.647004193511e-16 
  685       2.367711134166e-10       5.101723764368e-12      -9.907333008777e-12       0.000000000000e+00       2.598359025058e-14       3.255526326109e-15      -6.636753134212e-16 
  686       2.370745983156e-10       5.104009698215e-12      -1.013507563462e-11       0.000000000000e+00       2.584335058204e-14       3.288764736200e-15      -6.625947479540e-16 
  687       2.374029520019e-10       5.105473134326e-12      -1.036161901742e-11       0.000000000000e+00       2.570406277558e-14       3.321661691450e-15      -6.614601398457e-16 
  688       2.377559894537e-10       5.106113640570e-12      -1.058686186131e-11       0.000000000000e+00       2.556571896309e-14       3.354198015992e-15      -6.602729260624e-16 
  689       2.381335215656e-10       5.105930840356e-12      -1.081070184598e-11       0.000000000000e+00       2.542831105691e-14       3.386354345075e-15      -6.590345637166e-16 
  690       2.385353551313e-10       5.104924412909e-12      -1.103303562322e-11       0.000000000000e+00       2.529183074881e-14       3.418111124423e-15      -6.577465301443e-16 
  691       2.389612928266e-10       5.103094093541e-12      -1.125375881333e-11       0.000000000000e+00       2.515626950906e-14       3.449448609591e-15      -6.564103229814e-16 
  692       2.394111331918e-10       5.100439673921e-12      -1.147276600173e-11       0.000000000000e+00       2.502161858540e-14       3.480346865332e-15      -6.550274602405e-16 
  693       2.398846706147e-10       5.096961002351e-12      -1.168995073538e-11       0.000000000000e+00       2.488786900207e-14       3.510785764950e-15      -6.535994803878e-16 
  694       2.403816953135e-10       5.092657984036e-12      -1.190520551934e-11       0.000000000000e+00       2.475501155879e-14       3.540744989666e-15      -6.521279424195e-16 
  695       2.409019933194e-10       5.087530581359e-12      -1.211842181325e-11       0.000000000000e+00       2.462303682981e-14       3.570204027975e-15      -6.506144259389e-16 
  696       2.414453464592e-10       5.081578814151e-12      -1.232949002781e-11       0.000000000000e+00       2.449193516289e-14       3.599142175007e-15      -6.490605312327e-16 
  697       2.420115323386e-10       5.074802759966e-12      -1.253829952135e-11       0.000000000000e+00       2.436169667833e-14       3.627538531886e-15      -6.474678793480e-16 
  698       2.426003243245e-10       5.067202554350e-12      -1.274473859626e-11       0.000000000000e+00       2.423231126795e-14       3.655372005093e-15      -6.458381121690e-16 
  699       2.432114915279e-10       5.058778391118e-12      -1.294869449555e-11       0.000000000000e+00       2.410376859414e-14       3.682621305821e-15      -6.441728924937e-16 
  700       2.438447987867e-10       5.049530522623e-12      -1.315005339933e-11       0.000000000000e+00       2.397605808883e-14       3.709264949343e-15      -6.424739041103e-16 
  701       2.444999831455e-10       5.039460527001e-12      -1.334870968312e-11       0.000000000000e+00       2.384917022182e-14       3.735285792637e-15      -6.407423900388e-16 
  702       2.451766827916e-10       5.028575138278e-12      -1.354459391128e-11       0.000000000000e+00       2.372310033654e-14       3.760684752168e-15      -6.389777565583e-16 
  703       2.458745066069e-10       5.016882496469e-12      -1.373764541894e-11       0.000000000000e+00       2.359784489212e-14       3.785467370181e-15      -6.371789402939e-16 
  704       2.465930575137e-10       5.004390888407e-12      -1.392780310171e-11       0.000000000000e+00       2.347340020061e-14       3.809639302741e-15      -6.353448673869e-16 
  705       2.473319324520e-10       4.991108748323e-12      -1.411500541444e-11       0.000000000000e+00       2.334976242634e-14       3.833206320197e-15      -6.334744534586e-16 
  706       2.480907223567e-10       4.977044658425e-12      -1.429919036995e-11       0.000000000000e+00       2.322692758522e-14       3.856174307648e-15      -6.315666035749e-16 
  707       2.488690121342e-10       4.962207349483e-12      -1.448029553786e-11       0.000000000000e+00       2.310489154405e-14       3.878549265410e-15      -6.296202122098e-16 
  708       2.496663806400e-10       4.946605701409e-12      -1.465825804327e-11       0.000000000000e+00       2.298365001986e-14       3.900337309485e-15      -6.276341632101e-16 
  709       2.504824006553e-10       4.930248743837e-12      -1.483301456560e-11       0.000000000000e+00       2.286319857922e-14       3.921544672024e-15      -6.256073297590e-16 
  710       2.513166388644e-10       4.913145656706e-12      -1.500450133728e-11       0.000000000000e+00       2.274353263756e-14       3.942177701798e-15      -6.235385743406e-16 
  711       2.521686558313e-10       4.895305770844e-12      -1.517265414258e-11       0.000000000000e+00       2.262464745849e-14       3.962242864660e-15      -6.214267487037e-16 
  712       2.530380059773e-10       4.876738568543e-12      -1.533740831632e-11       0.000000000000e+00       2.250653815310e-14       3.981746744018e-15      -6.192706938260e-16 
  713       2.539242375574e-10       4.857453684146e-12      -1.549869874267e-11       0.000000000000e+00       2.238919967933e-14       4.000696041295e-15      -6.170692398783e-16 
  714       2.548268926381e-10       4.837460904628e-12      -1.565645985387e-11       0.000000000000e+00       2.227262684124e-14       4.019097576402e-15      -6.148212061885e-16 
  715       2.557455070737e-10       4.816770170174e-12      -1.581062562905e-11       0.000000000000e+00       2.215681428834e-14       4.036958288198e-15      -6.125254012055e-16 
  716       2.566796104839e-10       4.795391574765e-12      -1.596112959295e-11       0.000000000000e+00       2.204175651492e-14       4.054285234964e-15      -6.101806224637e-16 
  717       2.576287262305e-10       4.773335366756e-12      -1.610790481469e-11       0.000000000000e+00       2.192744785936e-14       4.071085594865e-15      -6.077856565470e-16 
  718       2.585923713948e-10       4.750611949457e-12      -1.625088390653e-11       0.000000000000e+00       2.181388250348e-14       4.087366666418e-15      -6.053392790526e-16 
  719       2.595700567540e-10       4.727231881720e-12      -1.638999902265e-11       0.000000000000e+00       2.170105447179e-14       4.103135868959e-15      -6.028402545553e-16 
  720       2.605612867591e-10       4.703205878513e-12      -1.652518185790e-11       0.000000000000e+00       2.158895763090e-14       4.118400743111e-15      -6.002873365717e-16 
  721       2.615655595112e-10       4.678544811508e-12      -1.665636364656e-11       0.000000000000e+00       2.147758568875e-14       4.133168951247e-15      -5.976792675243e-16 
  722       2.625823667392e-10       4.653259709657e-12      -1.678347516111e-11       0.000000000000e+00       2.136693219400e-14       4.147448277962e-15      -5.950147787052e-16 
  723       2.636111937761e-10       4.627361759779e-12      -1.690644671098e-11       0.000000000000e+00       2.125699053531e-14       4.161246630535e-15      -5.922925902407e-16 
  724       2.646515195368e-10       4.600862307136e-12      -1.702520814135e-11       0.000000000000e+00       2.114775394066e-14       4.174572039399e-15      -5.895114110553e-16 
  725       2.657028164945e-10       4.573772856017e-12      -1.713968883184e-11       0.000000000000e+00       2.103921547670e-14       4.187432658607e-15      -5.866699388353e-16 
  726       2.667645506583e-10       4.546105070322e-12      -1.724981769535e-11       0.000000000000e+00       2.093136804804e-14       4.199836766296e-15      -5.837668599938e-16 
  727       2.678361815497e-10       4.517870774140e-12      -1.735552317678e-11       0.000000000000e+00       2.082420439657e-14       4.211792765160e-15      -5.808008496339e-16 
  728       2.689171621803e-10       4.489081952329e-12      -1.745673325179e-11       0.000000000000e+00       2.071771710079e-14       4.223309182909e-15      -5.777705715133e-16 
  729       2.700069390280e-10       4.459750751103e-12      -1.755337542560e-11       0.000000000000e+00       2.061189857514e-14       4.234394672743e-15      -5.746746780084e-16 
  730       2.711049520150e-10       4.429889478610e-12      -1.764537673170e-11       0.000000000000e+00       2.050674106929e-14       4.245058013814e-15      -5.715118100781e-16 
  731       2.722106344840e-10       4.399510605512e-12      -1.773266373065e-11       0.000000000000e+00       2.040223666749e-14       4.255308111695e-15      -5.682805972282e-16 
  732       2.733234291656e-10       4.368627015926e-12      -1.781517322613e-11       0.000000000000e+00       2.029837822511e-14       4.265152752612e-15      -5.649800458940e-16 
  733       2.744428364738e-10       4.337252764533e-12      -1.789288464973e-11       0.000000000000e+00       2.019516220031e-14       4.274594837977e-15      -5.616107131494e-16 
  734       2.755683671271e-10       4.305402335705e-12      -1.796578831900e-11       0.000000000000e+00       2.009258587742e-14       4.283636075754e-15      -5.581735563128e-16 
  735       2.766995262267e-10       4.273090395152e-12      -1.803387477970e-11       0.000000000000e+00       1.999064643441e-14       4.292278220084e-15      -5.546695466974e-16 
  736       2.778358132368e-10       4.240331790555e-12      -1.809713480700e-11       0.000000000000e+00       1.988934094236e-14       4.300523071473e-15      -5.510996696623e-16 
  737       2.789767219656e-10       4.207141552210e-12      -1.815555940661e-11       0.000000000000e+00       1.978866636498e-14       4.308372476979e-15      -5.474649246631e-16 
  738       2.801217405455e-10       4.173534893661e-12      -1.820913981598e-11       0.000000000000e+00       1.968861955819e-14       4.315828330405e-15      -5.437663253035e-16 
  739       2.812703514140e-10       4.139527212338e-12      -1.825786750542e-11       0.000000000000e+00       1.958919726961e-14       4.322892572479e-15      -5.400048993857e-16 
  740       2.824220312945e-10       4.105134090197e-12      -1.830173417927e-11       0.000000000000e+00       1.949039613812e-14       4.329567191049e-15      -5.361816889619e-16 
  741       2.835762511764e-10       4.070371294355e-12      -1.834073177707e-11       0.000000000000e+00       1.939221269334e-14       4.335854221269e-15      -5.322977503846e-16 
  742       2.847324762961e-10       4.035254777726e-12      -1.837485247472e-11       0.000000000000e+00       1.929464335521e-14       4.341755745784e-15      -5.283541543581e-16 
  743       2.858901661176e-10       3.999800679665e-12      -1.840408868563e-11       0.000000000000e+00       1.919768443348e-14       4.347273894923e-15      -5.243519859895e-16 
  744       2.870487743130e-10       3.964025326597e-12      -1.842843306187e-11       0.000000000000e+00       1.910133212727e-14       4.352410846884e-15      -5.202923448391e-16 
  745       2.882077487430e-10       3.927945232661e-12      -1.844787849535e-11       0.000000000000e+00       1.900558252459e-14       4.357168827923e-15      -5.161763449720e-16 
  746       2.893665314380e-10       3.891577100344e-12      -1.846241811898e-11       0.000000000000e+00       1.891043160184e-14       4.361550112540e-15      -5.120051150088e-16 
  747       2.905245585782e-10       3.854937821120e-12      -1.847204530782e-11       0.000000000000e+00       1.881587522339e-14       4.365557023672e-15      -5.077797981764e-16 
  748       2.916812604746e-10       3.818044476088e-12      -1.847675368022e-11       0.000000000000e+00       1.872190914106e-14       4.369191932875e-15      -5.035015523593e-16 
  749       2.928360615493e-10       3.780914336606e-12      -1.847653709901e-11       0.000000000000e+00       1.862852899369e-14       4.372457260517e-15      -4.991715501503e-16 
  750       2.939883803162e-10       3.743564864932e-12      -1.847138967267e-11       0.000000000000e+00       1.853573030664e-14       4.375355475964e-15      -4.947909789018e-16 
  751       2.951376293620e-10       3.706013714863e-12      -1.846130575644e-11       0.000000000000e+00       1.844350849133e-14       4.377889097767e-15      -4.903610407763e-16 
  752       2.962832153263e-10       3.668278732365e-12      -1.844627995351e-11       0.000000000000e+00       1.835185884476e-14       4.380060693851e-15      -4.858829527978e-16 
