# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  389       2.377958089031e-10       2.875422303394e-12       2.611777271906e-12       0.000000000000e+00       1.897165853361e-13       1.609604513058e-14       2.096026430723e-15 
  390       2.366451098130e-10       2.878158439670e-12       2.351576110439e-12       0.000000000000e+00       1.880826886413e-13       1.576580952962e-14       2.090131066249e-15 
  391       2.355523655486e-10       2.880365924351e-12       2.091618372189e-12       0.000000000000e+00       1.864662756145e-13       1.544225418491e-14       2.084315871841e-15 
  392       2.345173515907e-10       2.882043999099e-12       1.832008213367e-12       0.000000000000e+00       1.848671461363e-13       1.512491821708e-14       2.078510777349e-15 
  393       2.335398221504e-10       2.883192003820e-12       1.572851427283e-12       0.000000000000e+00       1.832850882934e-13       1.481332915856e-14       2.072644243500e-15 
  394       2.326195099948e-10       2.883809377515e-12       1.314255453265e-12       0.000000000000e+00       1.817198782833e-13       1.450700287459e-14       2.066643252449e-15 
  395       2.317561262721e-10       2.883895659121e-12       1.056329385566e-12       0.000000000000e+00       1.801712803179e-13       1.420544348417e-14       2.060433298320e-15 
  396       2.309493603368e-10       2.883450488359e-12       7.991839822807e-13       0.000000000000e+00       1.786390465283e-13       1.390814328098e-14       2.053938377746e-15 
  397       2.301988795751e-10       2.882473606580e-12       5.429316742540e-13       0.000000000000e+00       1.771229168685e-13       1.361458265436e-14       2.047080980416e-15 
  398       2.295043292299e-10       2.880964857608e-12       2.876865739960e-13       0.000000000000e+00       1.756226190197e-13       1.332423001025e-14       2.039782079618e-15 
  399       2.288653322265e-10       2.878924188590e-12       3.356448459328e-14       0.000000000000e+00       1.741378682948e-13       1.303654169214e-14       2.031961122778e-15 
  400       2.282814889977e-10       2.876351650836e-12      -2.193170913789e-13       0.000000000000e+00       1.726683675420e-13       1.275096190206e-14       2.023536022008e-15 
  401       2.277523844746e-10       2.873247680433e-12      -4.708448175560e-13       0.000000000000e+00       1.712138445122e-13       1.246703902130e-14       2.014443650452e-15 
  402       2.272776096954e-10       2.869613949537e-12      -7.209273731069e-13       0.000000000000e+00       1.697741656442e-13       1.218477937519e-14       2.004702168426e-15 
  403       2.268567406359e-10       2.865452547563e-12      -9.694782321503e-13       0.000000000000e+00       1.683492262110e-13       1.190430612130e-14       1.994350935248e-15 
  404       2.264893309458e-10       2.860765705250e-12      -1.216409842985e-12       0.000000000000e+00       1.669389131610e-13       1.162574401399e-14       1.983430213023e-15 
  405       2.261749117791e-10       2.855555795722e-12      -1.461633623549e-12       0.000000000000e+00       1.655431050507e-13       1.134921941196e-14       1.971981172451e-15 
  406       2.259129916247e-10       2.849825335537e-12      -1.705059956882e-12       0.000000000000e+00       1.641616719760e-13       1.107486028593e-14       1.960045898635e-15 
  407       2.257030561372e-10       2.843576985743e-12      -1.946598186588e-12       0.000000000000e+00       1.627944755052e-13       1.080279622618e-14       1.947667396889e-15 
  408       2.255445679673e-10       2.836813552930e-12      -2.186156612289e-12       0.000000000000e+00       1.614413686103e-13       1.053315845018e-14       1.934889598543e-15 
  409       2.254369665926e-10       2.829537990288e-12      -2.423642485096e-12       0.000000000000e+00       1.601021955995e-13       1.026607981019e-14       1.921757366758e-15 
  410       2.253796681479e-10       2.821753398654e-12      -2.658962003060e-12       0.000000000000e+00       1.587767920490e-13       1.000169480084e-14       1.908316502324e-15 
  411       2.253720652562e-10       2.813463027573e-12      -2.892020306639e-12       0.000000000000e+00       1.574649847355e-13       9.740139566773e-15       1.894613749476e-15 
  412       2.254135268590e-10       2.804670276348e-12      -3.122721474158e-12       0.000000000000e+00       1.561665915676e-13       9.481551910209e-15       1.880696801699e-15 
  413       2.255033980471e-10       2.795378695095e-12      -3.350968517265e-12       0.000000000000e+00       1.548814215186e-13       9.226071298566e-15       1.866614307533e-15 
  414       2.256409998910e-10       2.785591985794e-12      -3.576663376400e-12       0.000000000000e+00       1.536092745580e-13       8.973838872058e-15       1.852415876387e-15 
  415       2.258256292719e-10       2.775314003348e-12      -3.799706916249e-12       0.000000000000e+00       1.523499415841e-13       8.724997451295e-15       1.838152084340e-15 
  416       2.260565587117e-10       2.764548756633e-12      -4.019998921206e-12       0.000000000000e+00       1.511032043555e-13       8.479691544887e-15       1.823874479953e-15 
  417       2.263330362041e-10       2.753300409554e-12      -4.237438090836e-12       0.000000000000e+00       1.498688354236e-13       8.238067357044e-15       1.809635590077e-15 
  418       2.266543125544e-10       2.741573557114e-12      -4.451928316232e-12       0.000000000000e+00       1.486466263796e-13       8.000247715091e-15       1.795479946950e-15 
  419       2.270197247905e-10       2.729374062048e-12      -4.663397758578e-12       0.000000000000e+00       1.474364738154e-13       7.766255876790e-15       1.781416814194e-15 
  420       2.274286153174e-10       2.716708249333e-12      -4.871780424588e-12       0.000000000000e+00       1.462382962162e-13       7.536089090477e-15       1.767446524543e-15 
  421       2.278803045193e-10       2.703582635034e-12      -5.077009945268e-12       0.000000000000e+00       1.450520058668e-13       7.309743426431e-15       1.753569372587e-15 
  422       2.283740906096e-10       2.690003927544e-12      -5.279019575676e-12       0.000000000000e+00       1.438775088031e-13       7.087213767287e-15       1.739785614433e-15 
  423       2.289092494796e-10       2.675979028833e-12      -5.477742194686e-12       0.000000000000e+00       1.427147047634e-13       6.868493798461e-15       1.726095467359e-15 
  424       2.294850345486e-10       2.661515035682e-12      -5.673110304755e-12       0.000000000000e+00       1.415634871402e-13       6.653575998562e-15       1.712499109472e-15 
  425       2.301006766133e-10       2.646619240933e-12      -5.865056031686e-12       0.000000000000e+00       1.404237429314e-13       6.442451629811e-15       1.698996679361e-15 
  426       2.307553836969e-10       2.631299134725e-12      -6.053511124390e-12       0.000000000000e+00       1.392953526919e-13       6.235110728463e-15       1.685588275755e-15 
  427       2.314483408986e-10       2.615562405742e-12      -6.238406954655e-12       0.000000000000e+00       1.381781904850e-13       6.031542095220e-15       1.672273957179e-15 
  428       2.321787102435e-10       2.599416942449e-12      -6.419674516906e-12       0.000000000000e+00       1.370721238341e-13       5.831733285654e-15       1.659053741608e-15 
  429       2.329456305315e-10       2.582870834339e-12      -6.597244427969e-12       0.000000000000e+00       1.359770136736e-13       5.635670600622e-15       1.645927606126e-15 
  430       2.337482171873e-10       2.565932373176e-12      -6.771046926838e-12       0.000000000000e+00       1.348927143013e-13       5.443339076681e-15       1.632895486579e-15 
  431       2.345855621093e-10       2.548610054231e-12      -6.941011874439e-12       0.000000000000e+00       1.338190733288e-13       5.254722476516e-15       1.619957277233e-15 
  432       2.354567335194e-10       2.530912577533e-12      -7.107068753392e-12       0.000000000000e+00       1.327559316339e-13       5.069803279346e-15       1.607112830431e-15 
  433       2.363607758125e-10       2.512848849103e-12      -7.269146667776e-12       0.000000000000e+00       1.317031233115e-13       4.888562671351e-15       1.594361956244e-15 
  434       2.372967094055e-10       2.494427982203e-12      -7.427174342894e-12       0.000000000000e+00       1.306604756254e-13       4.710980536086e-15       1.581704422133e-15 
  435       2.382635305875e-10       2.475659298574e-12      -7.581080125036e-12       0.000000000000e+00       1.296278089594e-13       4.537035444901e-15       1.569139952602e-15 
  436       2.392602586436e-10       2.456552292412e-12      -7.730798292768e-12       0.000000000000e+00       1.286049593084e-13       4.366704863443e-15       1.556665434611e-15 
  437       2.402860792648e-10       2.437116518445e-12      -7.876288222877e-12       0.000000000000e+00       1.275918466741e-13       4.199965798264e-15       1.544266431971e-15 
  438       2.413402056217e-10       2.417361702569e-12      -8.017515862685e-12       0.000000000000e+00       1.265884088532e-13       4.036794152920e-15       1.531925387481e-15 
  439       2.424218314007e-10       2.397297779992e-12      -8.154447479971e-12       0.000000000000e+00       1.255945790696e-13       3.877164504413e-15       1.519624389522e-15 
  440       2.435301306832e-10       2.376934896457e-12      -8.287049666708e-12       0.000000000000e+00       1.246102859404e-13       3.721050093743e-15       1.507345169952e-15 
  441       2.446642578251e-10       2.356283409458e-12      -8.415289342803e-12       0.000000000000e+00       1.236354534412e-13       3.568422816467e-15       1.495069101999e-15 
  442       2.458233473359e-10       2.335353889459e-12      -8.539133759841e-12       0.000000000000e+00       1.226700008722e-13       3.419253213250e-15       1.482777198163e-15 
  443       2.470065137577e-10       2.314157121115e-12      -8.658550504815e-12       0.000000000000e+00       1.217138428235e-13       3.273510460419e-15       1.470450108108e-15 
  444       2.482128515447e-10       2.292704104486e-12      -8.773507503875e-12       0.000000000000e+00       1.207668891410e-13       3.131162360519e-15       1.458068116558e-15 
  445       2.494414349425e-10       2.271006056262e-12      -8.883973026060e-12       0.000000000000e+00       1.198290448921e-13       2.992175332865e-15       1.445611141195e-15 
  446       2.506913178671e-10       2.249074410977e-12      -8.989915687042e-12       0.000000000000e+00       1.189002103310e-13       2.856514404098e-15       1.433058730555e-15 
  447       2.519615337842e-10       2.226920822230e-12      -9.091304452861e-12       0.000000000000e+00       1.179802808648e-13       2.724143198738e-15       1.420390061922e-15 
  448       2.532510955884e-10       2.204557163904e-12      -9.188108643670e-12       0.000000000000e+00       1.170691470191e-13       2.595023929740e-15       1.407583939228e-15 
  449       2.545589954826e-10       2.181995531382e-12      -9.280297937469e-12       0.000000000000e+00       1.161666944033e-13       2.469117389045e-15       1.394618790944e-15 
  450       2.558842048569e-10       2.159248242770e-12      -9.367842373846e-12       0.000000000000e+00       1.152728036768e-13       2.346382938137e-15       1.381472667981e-15 
  451       2.572256741683e-10       2.136327840114e-12      -9.450712357717e-12       0.000000000000e+00       1.143873505142e-13       2.226778498596e-15       1.368123241581e-15 
  452       2.585823328194e-10       2.113247090619e-12      -9.528878663067e-12       0.000000000000e+00       1.135102055714e-13       2.110260542651e-15       1.354547801220e-15 
  453       2.599530890382e-10       2.090018987865e-12      -9.602312436683e-12       0.000000000000e+00       1.126412344507e-13       1.996784083737e-15       1.340723252498e-15 
  454       2.613368297567e-10       2.066656753031e-12      -9.670985201902e-12       0.000000000000e+00       1.117802976673e-13       1.886302667047e-15       1.326626115037e-15 
  455       2.627324848730e-10       2.043173493102e-12      -9.734874051324e-12       0.000000000000e+00       1.109272680820e-13       1.778762518636e-15       1.312239887061e-15 
  456       2.641392225415e-10       2.019581161003e-12      -9.793977399977e-12       0.000000000000e+00       1.100820838852e-13       1.674084806208e-15       1.297577402386e-15 
  457       2.655562598836e-10       1.995891564645e-12      -9.848299742773e-12       0.000000000000e+00       1.092446972387e-13       1.572182793028e-15       1.282659183522e-15 
  458       2.669827990861e-10       1.972116707948e-12      -9.897846517741e-12       0.000000000000e+00       1.084150569360e-13       1.472967615366e-15       1.267506141694e-15 
  459       2.684180273176e-10       1.948268791860e-12      -9.942624112762e-12       0.000000000000e+00       1.075931083784e-13       1.376348269673e-15       1.252139579001e-15 
  460       2.698611166451e-10       1.924360215378e-12      -9.982639872311e-12       0.000000000000e+00       1.067787935508e-13       1.282231599753e-15       1.236581190572e-15 
  461       2.713112239503e-10       1.900403576570e-12      -1.001790210420e-11       0.000000000000e+00       1.059720509976e-13       1.190522283945e-15       1.220853066721e-15 
  462       2.727674908460e-10       1.876411673594e-12      -1.004842008631e-11       0.000000000000e+00       1.051728157980e-13       1.101122822292e-15       1.204977695107e-15 
  463       2.742290435929e-10       1.852397505717e-12      -1.007420407335e-11       0.000000000000e+00       1.043810195421e-13       1.013933523720e-15       1.188977962889e-15 
  464       2.756949930157e-10       1.828374274340e-12      -1.009526530357e-11       0.000000000000e+00       1.035965903069e-13       9.288524932151e-16       1.172877158883e-15 
  465       2.771644344198e-10       1.804355384012e-12      -1.011161600552e-11       0.000000000000e+00       1.028194526316e-13       8.457756189951e-16       1.156698975718e-15 
  466       2.786364475077e-10       1.780354443457e-12      -1.012326940480e-11       0.000000000000e+00       1.020495274935e-13       7.645965596887e-16       1.140467511993e-15 
  467       2.801100962953e-10       1.756385266589e-12      -1.013023973077e-11       0.000000000000e+00       1.012867322841e-13       6.852067315094e-16       1.124207274437e-15 
  468       2.815844290287e-10       1.732461873537e-12      -1.013254222332e-11       0.000000000000e+00       1.005309807844e-13       6.074952954316e-16       1.107943180060e-15 
  469       2.830584781004e-10       1.708598491663e-12      -1.013019313959e-11       0.000000000000e+00       9.978218314106e-14       5.313491443662e-16       1.091700558315e-15 
  470       2.845312599658e-10       1.684809556581e-12      -1.012320976072e-11       0.000000000000e+00       9.904024584187e-14       4.566528903363e-16       1.075505153252e-15 
  471       2.860017750600e-10       1.661109713180e-12      -1.011161039859e-11       0.000000000000e+00       9.830507169175e-14       3.832888516529e-16       1.059383125674e-15 
  472       2.874690077135e-10       1.637513816644e-12      -1.009541440257e-11       0.000000000000e+00       9.757655978841e-14       3.111370400902e-16       1.043361055298e-15 
  473       2.889319260697e-10       1.614036933473e-12      -1.007464216624e-11       0.000000000000e+00       9.685460549816e-14       2.400751480619e-16       1.027465942906e-15 
  474       2.903894820003e-10       1.590694342500e-12      -1.004931513413e-11       0.000000000000e+00       9.613910043163e-14       1.699785357962e-16       1.011725212508e-15 
  475       2.918406856660e-10       1.567500849826e-12      -1.001945886925e-11       0.000000000000e+00       9.542994597449e-14       1.007527683223e-16       9.961610081099e-16 
  476       2.932848318765e-10       1.544468708451e-12      -9.985112345263e-12       0.000000000000e+00       9.472709438432e-14       3.243234849209e-17       9.807728875438e-16 
  477       2.947212804954e-10       1.521609636968e-12      -9.946318952009e-12       0.000000000000e+00       9.403050890410e-14      -3.491501877599e-17       9.655546030927e-16 
  478       2.961493823790e-10       1.498935500544e-12      -9.903123468838e-12       0.000000000000e+00       9.334015030409e-14      -1.012206986165e-16       9.504997581081e-16 
  479       2.975684793332e-10       1.476458311577e-12      -9.855572072960e-12       0.000000000000e+00       9.265597686476e-14      -1.664151217660e-16       9.356018061390e-16 
  480       2.989779040687e-10       1.454190230357e-12      -9.803712347810e-12       0.000000000000e+00       9.197794435982e-14      -2.304277801118e-16       9.208540500603e-16 
  481       3.003769801577e-10       1.432143565717e-12      -9.747593291410e-12       0.000000000000e+00       9.130600603913e-14      -2.931872222408e-16       9.062496412018e-16 
  482       3.017650219898e-10       1.410330775691e-12      -9.687265324742e-12       0.000000000000e+00       9.064011261168e-14      -3.546210489887e-16       8.917815784769e-16 
  483       3.031413347279e-10       1.388764468172e-12      -9.622780300103e-12       0.000000000000e+00       8.998021222859e-14      -4.146559089886e-16       8.774427075111e-16 
  484       3.045052142646e-10       1.367457401567e-12      -9.554191509479e-12       0.000000000000e+00       8.932625046602e-14      -4.732174942203e-16       8.632257197710e-16 
  485       3.058559471779e-10       1.346422485453e-12      -9.481553692902e-12       0.000000000000e+00       8.867817030818e-14      -5.302305355586e-16       8.491231516927e-16 
  486       3.071928106879e-10       1.325672781234e-12      -9.404923046822e-12       0.000000000000e+00       8.803591213028e-14      -5.856187983228e-16       8.351273838107e-16 
  487       3.085150726120e-10       1.305221502794e-12      -9.324357232467e-12       0.000000000000e+00       8.739941368150e-14      -6.393050778252e-16       8.212306398867e-16 
  488       3.098219913219e-10       1.285082017162e-12      -9.239915384209e-12       0.000000000000e+00       8.676861006795e-14      -6.912111949202e-16       8.074249860381e-16 
  489       3.111128156989e-10       1.265267845156e-12      -9.151658117930e-12       0.000000000000e+00       8.614343373563e-14      -7.412579915534e-16       7.937023298670e-16 
  490       3.123867850907e-10       1.245792662052e-12      -9.059647539387e-12       0.000000000000e+00       8.552381445344e-14      -7.893653263100e-16       7.800544195885e-16 
  491       3.136431292667e-10       1.226670298229e-12      -8.963947252576e-12       0.000000000000e+00       8.490967929606e-14      -8.354520699641e-16       7.664728431598e-16 
  492       3.148810683749e-10       1.207914739834e-12      -8.864622368095e-12       0.000000000000e+00       8.430095262703e-14      -8.794361010276e-16       7.529490274087e-16 
  493       3.160998128972e-10       1.189540129433e-12      -8.761739511514e-12       0.000000000000e+00       8.369755608159e-14      -9.212343012987e-16       7.394742371625e-16 
  494       3.172985636062e-10       1.171560766669e-12      -8.655366831735e-12       0.000000000000e+00       8.309940854977e-14      -9.607625514115e-16       7.260395743764e-16 
  495       3.184765115208e-10       1.153991108920e-12      -8.545574009359e-12       0.000000000000e+00       8.250642615925e-14      -9.979357263843e-16       7.126359772628e-16 
  496       3.196329125024e-10       1.136844801127e-12      -8.432432165154e-12       0.000000000000e+00       8.191853270090e-14      -1.032692584981e-15       6.992555509356e-16 
  497       3.207673135394e-10       1.120131732655e-12      -8.316013565505e-12       0.000000000000e+00       8.133569127605e-14      -1.065071249724e-15       6.858956040414e-16 
  498       3.218793330124e-10       1.103860895414e-12      -8.196391924806e-12       0.000000000000e+00       8.075787354373e-14      -1.095135931753e-15       6.725547287962e-16 
  499       3.229685866469e-10       1.088041347059e-12      -8.073642512879e-12       0.000000000000e+00       8.018504935026e-14      -1.122952244833e-15       6.592314799516e-16 
  500       3.240346875059e-10       1.072682211175e-12      -7.947842163280e-12       0.000000000000e+00       7.961718671720e-14      -1.148587213020e-15       6.459243745715e-16 
  501       3.250772459819e-10       1.057792677460e-12      -7.819069281623e-12       0.000000000000e+00       7.905425182950e-14      -1.172109278327e-15       6.326318918093e-16 
  502       3.260958697896e-10       1.043382001910e-12      -7.687403853895e-12       0.000000000000e+00       7.849620902347e-14      -1.193588308393e-15       6.193524726844e-16 
  503       3.270901639582e-10       1.029459507001e-12      -7.552927454768e-12       0.000000000000e+00       7.794302077487e-14      -1.213095604149e-15       6.060845198597e-16 
  504       3.280597308240e-10       1.016034581875e-12      -7.415723255921e-12       0.000000000000e+00       7.739464768694e-14      -1.230703907484e-15       5.928263974175e-16 
  505       3.290041700224e-10       1.003116682520e-12      -7.275876034350e-12       0.000000000000e+00       7.685104847849e-14      -1.246487408915e-15       5.795764306375e-16 
  506       3.299230784809e-10       9.907153319600e-13      -7.133472180691e-12       0.000000000000e+00       7.631217997187e-14      -1.260521755249e-15       5.663329057729e-16 
  507       3.308160504110e-10       9.788401204309e-13      -6.988599707533e-12       0.000000000000e+00       7.577799708111e-14      -1.272884057257e-15       5.530940698276e-16 
  508       3.316826773009e-10       9.675007055702e-13      -6.841348257733e-12       0.000000000000e+00       7.524845279992e-14      -1.283652897334e-15       5.398581303330e-16 
  509       3.325225479079e-10       9.567068125980e-13      -6.691809112733e-12       0.000000000000e+00       7.472349818973e-14      -1.292908337170e-15       5.266232551249e-16 
  510       3.333352482506e-10       9.464682345016e-13      -6.540075200878e-12       0.000000000000e+00       7.420308236778e-14      -1.300731925418e-15       5.133875721205e-16 
  511       3.341203616016e-10       9.367948322190e-13      -6.386241105732e-12       0.000000000000e+00       7.368715249512e-14      -1.307206705355e-15       5.001491690952e-16 
  512       3.348774684798e-10       9.276965348223e-13      -6.230403074393e-12       0.000000000000e+00       7.317565376471e-14      -1.312417222557e-15       4.869060934592e-16 
  513       3.356061466428e-10       9.191833397020e-13      -6.072659025808e-12       0.000000000000e+00       7.266852938943e-14      -1.316449532560e-15       4.736563520351e-16 
  514       3.363059710791e-10       9.112653127503e-13      -5.913108559092e-12       0.000000000000e+00       7.216572059015e-14      -1.319391208530e-15       4.603979108341e-16 
  515       3.369765140011e-10       9.039525885449e-13      -5.751852961845e-12       0.000000000000e+00       7.166716658379e-14      -1.321331348930e-15       4.471286948331e-16 
  516       3.376173448369e-10       8.972553705329e-13      -5.588995218465e-12       0.000000000000e+00       7.117280457132e-14      -1.322360585184e-15       4.338465877517e-16 
  517       3.382280302230e-10       8.911839312140e-13      -5.424640018464e-12       0.000000000000e+00       7.068256972587e-14      -1.322571089347e-15       4.205494318290e-16 
  518       3.388081974481e-10       8.857475243316e-13      -5.258890159882e-12       0.000000000000e+00       7.019640321301e-14      -1.322039818228e-15       4.072363197295e-16 
  519       3.393577267588e-10       8.809510874692e-13      -5.091835631518e-12       0.000000000000e+00       6.971427652368e-14      -1.320777712631e-15       3.939115106181e-16 
  520       3.398765644409e-10       8.767984471861e-13      -4.923564240398e-12       0.000000000000e+00       6.923616780124e-14      -1.318779086146e-15       3.805806236545e-16 
  521       3.403646598775e-10       8.732933983315e-13      -4.754165195628e-12       0.000000000000e+00       6.876205386273e-14      -1.316038259811e-15       3.672493561670e-16 
  522       3.408219655701e-10       8.704397037427e-13      -4.583729115105e-12       0.000000000000e+00       6.829191019045e-14      -1.312549562291e-15       3.539234840057e-16 
  523       3.412484371586e-10       8.682410939434e-13      -4.412348032223e-12       0.000000000000e+00       6.782571092364e-14      -1.308307330064e-15       3.406088618968e-16 
  524       3.416440334428e-10       8.667012668412e-13      -4.240115402580e-12       0.000000000000e+00       6.736342885010e-14      -1.303305907605e-15       3.273114237958e-16 
  525       3.420087164025e-10       8.658238874262e-13      -4.067126110686e-12       0.000000000000e+00       6.690503539780e-14      -1.297539647570e-15       3.140371832410e-16 
  526       3.423424512189e-10       8.656125874690e-13      -3.893476476669e-12       0.000000000000e+00       6.645050062656e-14      -1.291002910984e-15       3.007922337076e-16 
  527       3.426452062945e-10       8.660709652185e-13      -3.719264262981e-12       0.000000000000e+00       6.599979321965e-14      -1.283690067421e-15       2.875827489611e-16 
  528       3.429169532747e-10       8.672025851002e-13      -3.544588681111e-12       0.000000000000e+00       6.555288047544e-14      -1.275595495189e-15       2.744149834108e-16 
  529       3.431576670680e-10       8.690109774145e-13      -3.369550398285e-12       0.000000000000e+00       6.510972829903e-14      -1.266713581518e-15       2.612952724637e-16 
  530       3.433673258669e-10       8.714996380341e-13      -3.194251544176e-12       0.000000000000e+00       6.467030119388e-14      -1.257038722742e-15       2.482300328781e-16 
  531       3.435459111685e-10       8.746720281029e-13      -3.018795717615e-12       0.000000000000e+00       6.423456225347e-14      -1.246565324480e-15       2.352257631169e-16 
  532       3.436934077956e-10       8.785315737334e-13      -2.843287993291e-12       0.000000000000e+00       6.380247315288e-14      -1.235287801829e-15       2.222890437019e-16 
  533       3.438098039171e-10       8.830816657052e-13      -2.667834928464e-12       0.000000000000e+00       6.337399414050e-14      -1.223200579540e-15       2.094265375667e-16 
  534       3.438950910687e-10       8.883256591630e-13      -2.492544569669e-12       0.000000000000e+00       6.294908402959e-14      -1.210298092207e-15       1.966449904108e-16 
  535       3.439492641740e-10       8.942668733145e-13      -2.317526459425e-12       0.000000000000e+00       6.252770018998e-14      -1.196574784451e-15       1.839512310531e-16 
  536       3.439723215648e-10       9.009085911287e-13      -2.142891642942e-12       0.000000000000e+00       6.210979853966e-14      -1.182025111102e-15       1.713521717858e-16 
  537       3.439642650024e-10       9.082540590339e-13      -1.968752674826e-12       0.000000000000e+00       6.169533353642e-14      -1.166643537388e-15       1.588548087274e-16 
  538       3.439250996975e-10       9.163064866155e-13      -1.795223625790e-12       0.000000000000e+00       6.128425816950e-14      -1.150424539114e-15       1.464662221770e-16 
  539       3.438548343318e-10       9.250690463148e-13      -1.622420089357e-12       0.000000000000e+00       6.087652395124e-14      -1.133362602851e-15       1.341935769678e-16 
  540       3.437534810784e-10       9.345448731263e-13      -1.450459188572e-12       0.000000000000e+00       6.047208090866e-14      -1.115452226118e-15       1.220441228202e-16 
  541       3.436210944176e-10       9.447361006768e-13      -1.279452705943e-12       0.000000000000e+00       6.007088372381e-14      -1.096690292628e-15       1.100236153439e-16 
  542       3.434578886920e-10       9.556409415661e-13      -1.109486256498e-12       0.000000000000e+00       5.967291035324e-14      -1.077083267894e-15       9.813153162380e-17 
  543       3.432641237555e-10       9.672565278732e-13      -9.406395675850e-13       0.000000000000e+00       5.927814389296e-14      -1.056640197598e-15       8.636572660014e-17 
  544       3.430400665006e-10       9.795798669737e-13      -7.729933088227e-13       0.000000000000e+00       5.888656646933e-14      -1.035370351194e-15       7.472400048299e-17 
  545       3.427859908954e-10       9.926078408442e-13      -6.066290959936e-13       0.000000000000e+00       5.849815923314e-14      -1.013283223064e-15       6.320409845961e-17 
  546       3.425021780194e-10       1.006337205366e-12      -4.416294949359e-13       0.000000000000e+00       5.811290235382e-14      -9.903885336793e-16       5.180371040178e-17 
  547       3.421889161010e-10       1.020764589628e-12      -2.780780254374e-13       0.000000000000e+00       5.773077501356e-14      -9.666962307527e-16       4.052047057306e-17 
  548       3.418465005536e-10       1.035886495231e-12      -1.160591651274e-13       0.000000000000e+00       5.735175540146e-14      -9.422164903962e-16       2.935195733612e-17 
  549       3.414752340122e-10       1.051699295592e-12       4.434164662928e-14       0.000000000000e+00       5.697582070770e-14      -9.169597182776e-16       1.829569285998e-17 
  550       3.410754263704e-10       1.068199235247e-12       2.030380048404e-13       0.000000000000e+00       5.660294711767e-14      -8.909365507769e-16       7.349142827382e-18 
  551       3.406473948166e-10       1.085382429155e-12       3.599425349929e-13       0.000000000000e+00       5.623310980612e-14      -8.641578561425e-16      -3.490283857988e-18 
  552       3.401914638708e-10       1.103244862003e-12       5.149668891598e-13       0.000000000000e+00       5.586628293136e-14      -8.366347356479e-16      -1.422523536416e-17 
  553       3.397079654213e-10       1.121782387506e-12       6.680217421078e-13       0.000000000000e+00       5.550243962934e-14      -8.083785247480e-16      -2.485841722359e-17 
  554       3.391972387610e-10       1.140990727715e-12       8.190167874042e-13       0.000000000000e+00       5.514155200783e-14      -7.794007942355e-16      -3.539259262587e-17 
  555       3.386596306245e-10       1.160865472319e-12       9.678607335237e-13       0.000000000000e+00       5.478359114061e-14      -7.497133513976e-16      -4.583058271046e-17 
  556       3.380954952243e-10       1.181402077948e-12       1.114461299956e-12       0.000000000000e+00       5.442852706155e-14      -7.193282411719e-16      -5.617526685933e-17 
  557       3.375051942875e-10       1.202595867478e-12       1.258725213312e-12       0.000000000000e+00       5.407632875881e-14      -6.882577473036e-16      -6.642958298971e-17 
  558       3.368890970927e-10       1.224442029333e-12       1.400558203433e-12       0.000000000000e+00       5.372696416898e-14      -6.565143935011e-16      -7.659652784679e-17 
  559       3.362475805061e-10       1.246935616792e-12       1.539864999494e-12       0.000000000000e+00       5.338040017123e-14      -6.241109445931e-16      -8.667915729642e-17 
  560       3.355810290186e-10       1.270071547289e-12       1.676549326115e-12       0.000000000000e+00       5.303660258147e-14      -5.910604076849e-16      -9.668058661780e-17 
  561       3.348898347821e-10       1.293844601718e-12       1.810513899465e-12       0.000000000000e+00       5.269553614646e-14      -5.573760333143e-16      -1.066039907962e-16 
  562       3.341743976465e-10       1.318249423737e-12       1.941660423372e-12       0.000000000000e+00       5.235716453803e-14      -5.230713166090e-16      -1.164526048157e-16 
  563       3.334351251957e-10       1.343280519074e-12       2.069889585426e-12       0.000000000000e+00       5.202145034717e-14      -4.881599984421e-16      -1.262297239518e-16 
  564       3.326724327848e-10       1.368932254825e-12       2.195101053091e-12       0.000000000000e+00       5.168835507822e-14      -4.526560665891e-16      -1.359387040641e-16 
  565       3.318867512057e-10       1.395198313145e-12       2.317202254145e-12       0.000000000000e+00       5.135784384649e-14      -4.165752833895e-16      -1.455822332458e-16 
  566       3.310785498283e-10       1.422070038243e-12       2.436134974563e-12       0.000000000000e+00       5.102989961620e-14      -3.799398096478e-16      -1.551601255509e-16 
  567       3.302483141282e-10       1.449538045408e-12       2.551849438424e-12       0.000000000000e+00       5.070450931791e-14      -3.427737021813e-16      -1.646714709854e-16 
  568       3.293965381502e-10       1.477592761875e-12       2.664295585000e-12       0.000000000000e+00       5.038165917422e-14      -3.051013998226e-16      -1.741153590250e-16 
  569       3.285237245485e-10       1.506224425925e-12       2.773423068164e-12       0.000000000000e+00       5.006133469561e-14      -2.669477251492e-16      -1.834908786344e-16 
  570       3.276303846259e-10       1.535423085984e-12       2.879181255789e-12       0.000000000000e+00       4.974352067641e-14      -2.283378862121e-16      -1.927971182865e-16 
  571       3.267170383731e-10       1.565178599720e-12       2.981519229151e-12       0.000000000000e+00       4.942820119071e-14      -1.892974782656e-16      -2.020331659820e-16 
