# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1310       9.127141004881e-11       4.238019501102e-12      -5.463249310154e-12       0.000000000000e+00       2.015234020861e-15       4.534729175088e-16      -9.779621103357e-17 
 1311       9.127170546976e-11       4.232030624486e-12      -5.566955589385e-12       0.000000000000e+00       2.008956367357e-15       4.559321603940e-16      -9.756624028191e-17 
 1312       9.127998710142e-11       4.225488391690e-12      -5.669808880367e-12       0.000000000000e+00       2.002702245630e-15       4.583738427474e-16      -9.732800338202e-17 
 1313       9.129618569891e-11       4.218393776775e-12      -5.771757973284e-12       0.000000000000e+00       1.996471527171e-15       4.607983522193e-16      -9.708173198192e-17 
 1314       9.132023142483e-11       4.210747770875e-12      -5.872751368313e-12       0.000000000000e+00       1.990264081846e-15       4.632060792753e-16      -9.682765930000e-17 
 1315       9.135205384808e-11       4.202551382237e-12      -5.972737275091e-12       0.000000000000e+00       1.984079777893e-15       4.655974172015e-16      -9.656602012820e-17 
 1316       9.139158194257e-11       4.193805636257e-12      -6.071663612178e-12       0.000000000000e+00       1.977918481919e-15       4.679727621104e-16      -9.629705083498e-17 
 1317       9.143874408603e-11       4.184511575522e-12      -6.169478006519e-12       0.000000000000e+00       1.971780058899e-15       4.703325129468e-16      -9.602098936852e-17 
 1318       9.149346805876e-11       4.174670259850e-12      -6.266127792908e-12       0.000000000000e+00       1.965664372167e-15       4.726770714928e-16      -9.573807525973e-17 
 1319       9.155568104236e-11       4.164282766328e-12      -6.361560013452e-12       0.000000000000e+00       1.959571283416e-15       4.750068423743e-16      -9.544854962535e-17 
 1320       9.162530961853e-11       4.153350189351e-12      -6.455721417035e-12       0.000000000000e+00       1.953500652693e-15       4.773222330659e-16      -9.515265517103e-17 
 1321       9.170227976782e-11       4.141873640663e-12      -6.548558458780e-12       0.000000000000e+00       1.947452338396e-15       4.796236538971e-16      -9.485063619443e-17 
 1322       9.178651686840e-11       4.129854249394e-12      -6.640017299512e-12       0.000000000000e+00       1.941426197268e-15       4.819115180578e-16      -9.454273858831e-17 
 1323       9.187794569480e-11       4.117293162102e-12      -6.730043805225e-12       0.000000000000e+00       1.935422084397e-15       4.841862416038e-16      -9.422920984357e-17 
 1324       9.197649041670e-11       4.104191542812e-12      -6.818583546542e-12       0.000000000000e+00       1.929439853208e-15       4.864482434628e-16      -9.391029905237e-17 
 1325       9.208206253931e-11       4.090551797656e-12      -6.905588661792e-12       0.000000000000e+00       1.923479370874e-15       4.886977370563e-16      -9.358621466665e-17 
 1326       9.219452458135e-11       4.076381263520e-12      -6.991038530198e-12       0.000000000000e+00       1.917540564725e-15       4.909341026394e-16      -9.325699725740e-17 
 1327       9.231372599383e-11       4.061688560180e-12      -7.074919325751e-12       0.000000000000e+00       1.911623376344e-15       4.931565080458e-16      -9.292264535740e-17 
 1328       9.243951517993e-11       4.046482369518e-12      -7.157217174226e-12       0.000000000000e+00       1.905727746194e-15       4.953641164351e-16      -9.258315757862e-17 
 1329       9.257173949299e-11       4.030771435641e-12      -7.237918153116e-12       0.000000000000e+00       1.899853613623e-15       4.975560862834e-16      -9.223853261240e-17 
 1330       9.271024523443e-11       4.014564565006e-12      -7.317008291562e-12       0.000000000000e+00       1.894000916856e-15       4.997315713755e-16      -9.188876922966e-17 
 1331       9.285487765169e-11       3.997870626545e-12      -7.394473570286e-12       0.000000000000e+00       1.888169592993e-15       5.018897207958e-16      -9.153386628108e-17 
 1332       9.300548093617e-11       3.980698551782e-12      -7.470299921525e-12       0.000000000000e+00       1.882359578009e-15       5.040296789199e-16      -9.117382269733e-17 
 1333       9.316189822117e-11       3.963057334964e-12      -7.544473228961e-12       0.000000000000e+00       1.876570806748e-15       5.061505854062e-16      -9.080863748922e-17 
 1334       9.332397157983e-11       3.944956033178e-12      -7.616979327655e-12       0.000000000000e+00       1.870803212921e-15       5.082515751870e-16      -9.043830974795e-17 
 1335       9.349154202306e-11       3.926403766476e-12      -7.687804003976e-12       0.000000000000e+00       1.865056729108e-15       5.103317784602e-16      -9.006283864527e-17 
 1336       9.366444949752e-11       3.907409717997e-12      -7.756932995538e-12       0.000000000000e+00       1.859331286745e-15       5.123903206807e-16      -8.968222343371e-17 
 1337       9.384253288347e-11       3.887983134094e-12      -7.824351991130e-12       0.000000000000e+00       1.853626816134e-15       5.144263225517e-16      -8.929646344675e-17 
 1338       9.402562999281e-11       3.868133324450e-12      -7.890046630648e-12       0.000000000000e+00       1.847943246430e-15       5.164389000162e-16      -8.890555809902e-17 
 1339       9.421357756696e-11       3.847869662209e-12      -7.954002505025e-12       0.000000000000e+00       1.842280505644e-15       5.184271642487e-16      -8.850950688654e-17 
 1340       9.440621127482e-11       3.827201584092e-12      -8.016205156170e-12       0.000000000000e+00       1.836638520636e-15       5.203902216459e-16      -8.810830938684e-17 
 1341       9.460336571068e-11       3.806138590525e-12      -8.076640076894e-12       0.000000000000e+00       1.831017217119e-15       5.223271738192e-16      -8.770196525925e-17 
 1342       9.480487439220e-11       3.784690245758e-12      -8.135292710842e-12       0.000000000000e+00       1.825416519650e-15       5.242371175851e-16      -8.729047424503e-17 
 1343       9.501056975833e-11       3.762866177993e-12      -8.192148452432e-12       0.000000000000e+00       1.819836351628e-15       5.261191449574e-16      -8.687383616758e-17 
 1344       9.522028316726e-11       3.740676079501e-12      -8.247192646780e-12       0.000000000000e+00       1.814276635295e-15       5.279723431381e-16      -8.645205093268e-17 
 1345       9.543384489432e-11       3.718129706751e-12      -8.300410589637e-12       0.000000000000e+00       1.808737291731e-15       5.297957945091e-16      -8.602511852863e-17 
 1346       9.565108412997e-11       3.695236880528e-12      -8.351787527316e-12       0.000000000000e+00       1.803218240849e-15       5.315885766239e-16      -8.559303902650e-17 
 1347       9.587182897771e-11       3.672007486059e-12      -8.401308656632e-12       0.000000000000e+00       1.797719401399e-15       5.333497621983e-16      -8.515581258027e-17 
 1348       9.609590645202e-11       3.648451473136e-12      -8.448959124827e-12       0.000000000000e+00       1.792240690956e-15       5.350784191025e-16      -8.471343942710e-17 
 1349       9.632314247633e-11       3.624578856236e-12      -8.494724029506e-12       0.000000000000e+00       1.786782025926e-15       5.367736103522e-16      -8.426591988747e-17 
 1350       9.655336188090e-11       3.600399714648e-12      -8.538588418570e-12       0.000000000000e+00       1.781343321538e-15       5.384343941002e-16      -8.381325436540e-17 
 1351       9.678638840082e-11       3.575924192594e-12      -8.580537290144e-12       0.000000000000e+00       1.775924491844e-15       5.400598236278e-16      -8.335544334865e-17 
 1352       9.702204467391e-11       3.551162499352e-12      -8.620555592515e-12       0.000000000000e+00       1.770525449713e-15       5.416489473362e-16      -8.289248740892e-17 
 1353       9.726015223867e-11       3.526124909380e-12      -8.658628224058e-12       0.000000000000e+00       1.765146106834e-15       5.432008087377e-16      -8.242438720204e-17 
 1354       9.750053153222e-11       3.500821762437e-12      -8.694740033175e-12       0.000000000000e+00       1.759786373706e-15       5.447144464478e-16      -8.195114346817e-17 
 1355       9.774300188826e-11       3.475263463707e-12      -8.728875818222e-12       0.000000000000e+00       1.754446159643e-15       5.461888941758e-16      -8.147275703199e-17 
 1356       9.798738153496e-11       3.449460483925e-12      -8.761020327443e-12       0.000000000000e+00       1.749125372764e-15       5.476231807169e-16      -8.098922880293e-17 
 1357       9.823348759294e-11       3.423423359495e-12      -8.791158258903e-12       0.000000000000e+00       1.743823919995e-15       5.490163299432e-16      -8.050055977535e-17 
 1358       9.848113607321e-11       3.397162692615e-12      -8.819274260419e-12       0.000000000000e+00       1.738541707066e-15       5.503673607954e-16      -8.000675102869e-17 
 1359       9.873014187507e-11       3.370689151403e-12      -8.845352929495e-12       0.000000000000e+00       1.733278638507e-15       5.516752872742e-16      -7.950780372778e-17 
 1360       9.898031878409e-11       3.344013470015e-12      -8.869378813250e-12       0.000000000000e+00       1.728034617645e-15       5.529391184316e-16      -7.900371912291e-17 
 1361       9.923147947004e-11       3.317146448771e-12      -8.891336408353e-12       0.000000000000e+00       1.722809546601e-15       5.541578583624e-16      -7.849449855013e-17 
 1362       9.948343548482e-11       3.290098954278e-12      -8.911210160955e-12       0.000000000000e+00       1.717603326291e-15       5.553305061956e-16      -7.798014343140e-17 
 1363       9.973599726039e-11       3.262881919552e-12      -8.928984466622e-12       0.000000000000e+00       1.712415856419e-15       5.564560560861e-16      -7.746065527478e-17 
 1364       9.998897410673e-11       3.235506344141e-12      -8.944643670264e-12       0.000000000000e+00       1.707247035475e-15       5.575334972057e-16      -7.693603567466e-17 
 1365       1.002421742098e-10       3.207983294249e-12      -8.958172066071e-12       0.000000000000e+00       1.702096760735e-15       5.585618137349e-16      -7.640628631194e-17 
 1366       1.004954046293e-10       3.180323902860e-12      -8.969553897445e-12       0.000000000000e+00       1.696964928255e-15       5.595399848539e-16      -7.587140895423e-17 
 1367       1.007484712971e-10       3.152539369857e-12      -8.978773356930e-12       0.000000000000e+00       1.691851432872e-15       5.604669847347e-16      -7.533140545605e-17 
 1368       1.010011790144e-10       3.124640962148e-12      -8.985814586144e-12       0.000000000000e+00       1.686756168196e-15       5.613417825318e-16      -7.478627775903e-17 
 1369       1.012533314505e-10       3.096640013791e-12      -8.990661675715e-12       0.000000000000e+00       1.681679026612e-15       5.621633423744e-16      -7.423602789210e-17 
 1370       1.015047311400e-10       3.068547926111e-12      -8.993298665211e-12       0.000000000000e+00       1.676619899276e-15       5.629306233570e-16      -7.368065797170e-17 
 1371       1.017551794814e-10       3.040376167829e-12      -8.993709543069e-12       0.000000000000e+00       1.671578676113e-15       5.636425795316e-16      -7.312017020198e-17 
 1372       1.020044767345e-10       3.012136275183e-12      -8.991878246534e-12       0.000000000000e+00       1.666555245810e-15       5.642981598985e-16      -7.255456687496e-17 
 1373       1.022524220187e-10       2.983839852048e-12      -8.987788661587e-12       0.000000000000e+00       1.661549495819e-15       5.648963083981e-16      -7.198385037079e-17 
 1374       1.024988293283e-10       2.955498005232e-12      -8.981430917664e-12       0.000000000000e+00       1.656561323950e-15       5.654362300119e-16      -7.140802654101e-17 
 1375       1.027435757702e-10       2.927119643528e-12      -8.972820345256e-12       0.000000000000e+00       1.651590673288e-15       5.659181921803e-16      -7.082711489740e-17 
 1376       1.029865538355e-10       2.898713160799e-12      -8.961978719933e-12       0.000000000000e+00       1.646637497646e-15       5.663427318967e-16      -7.024113853198e-17 
 1377       1.032276554275e-10       2.870286999260e-12      -8.948927986198e-12       0.000000000000e+00       1.641701749992e-15       5.667103903807e-16      -6.965012074413e-17 
 1378       1.034667718608e-10       2.841849649562e-12      -8.933690257815e-12       0.000000000000e+00       1.636783382449e-15       5.670217130855e-16      -6.905408504104e-17 
 1379       1.037037938600e-10       2.813409650878e-12      -8.916287818144e-12       0.000000000000e+00       1.631882346298e-15       5.672772497074e-16      -6.845305513811e-17 
 1380       1.039386115588e-10       2.784975590994e-12      -8.896743120473e-12       0.000000000000e+00       1.626998591969e-15       5.674775541930e-16      -6.784705495933e-17 
 1381       1.041711144991e-10       2.756556106393e-12      -8.875078788346e-12       0.000000000000e+00       1.622132069043e-15       5.676231847484e-16      -6.723610863776e-17 
 1382       1.044011916294e-10       2.728159882344e-12      -8.851317615903e-12       0.000000000000e+00       1.617282726249e-15       5.677147038471e-16      -6.662024051588e-17 
 1383       1.046287313046e-10       2.699795652986e-12      -8.825482568204e-12       0.000000000000e+00       1.612450511462e-15       5.677526782384e-16      -6.599947514603e-17 
 1384       1.048536212843e-10       2.671472201419e-12      -8.797596781566e-12       0.000000000000e+00       1.607635371703e-15       5.677376789560e-16      -6.537383729083e-17 
 1385       1.050757487318e-10       2.643198359790e-12      -8.767683563893e-12       0.000000000000e+00       1.602837253134e-15       5.676702813258e-16      -6.474335192359e-17 
 1386       1.052950002137e-10       2.614983009378e-12      -8.735766395009e-12       0.000000000000e+00       1.598056101057e-15       5.675510649749e-16      -6.410804422870e-17 
 1387       1.055112616978e-10       2.586835080685e-12      -8.701868926990e-12       0.000000000000e+00       1.593291859913e-15       5.673806138392e-16      -6.346793960208e-17 
 1388       1.057244185531e-10       2.558763553518e-12      -8.666014984496e-12       0.000000000000e+00       1.588544473280e-15       5.671595161725e-16      -6.282306365156e-17 
 1389       1.059343555479e-10       2.530777457083e-12      -8.628228565104e-12       0.000000000000e+00       1.583813883869e-15       5.668883645543e-16      -6.217344219731e-17 
 1390       1.061409568496e-10       2.502885870064e-12      -8.588533839636e-12       0.000000000000e+00       1.579100033525e-15       5.665677558983e-16      -6.151910127227e-17 
 1391       1.063441060227e-10       2.475097920716e-12      -8.546955152498e-12       0.000000000000e+00       1.574402863223e-15       5.661982914607e-16      -6.086006712251e-17 
 1392       1.065436860287e-10       2.447422786953e-12      -8.503517022006e-12       0.000000000000e+00       1.569722313066e-15       5.657805768487e-16      -6.019636620770e-17 
 1393       1.067395792244e-10       2.419869696429e-12      -8.458244140721e-12       0.000000000000e+00       1.565058322285e-15       5.653152220286e-16      -5.952802520150e-17 
 1394       1.069316673609e-10       2.392447926631e-12      -8.411161375782e-12       0.000000000000e+00       1.560410829235e-15       5.648028413344e-16      -5.885507099196e-17 
 1395       1.071198315832e-10       2.365166804962e-12      -8.362293769234e-12       0.000000000000e+00       1.555779771393e-15       5.642440534759e-16      -5.817753068196e-17 
 1396       1.073039524282e-10       2.338035708833e-12      -8.311666538364e-12       0.000000000000e+00       1.551165085359e-15       5.636394815471e-16      -5.749543158960e-17 
 1397       1.074839098245e-10       2.311064065743e-12      -8.259305076034e-12       0.000000000000e+00       1.546566706850e-15       5.629897530345e-16      -5.680880124863e-17 
 1398       1.076595830908e-10       2.284261353376e-12      -8.205234951007e-12       0.000000000000e+00       1.541984570699e-15       5.622954998256e-16      -5.611766740886e-17 
 1399       1.078308509351e-10       2.257637099676e-12      -8.149481908287e-12       0.000000000000e+00       1.537418610856e-15       5.615573582173e-16      -5.542205803655e-17 
 1400       1.079975914536e-10       2.231200882947e-12      -8.092071869443e-12       0.000000000000e+00       1.532868760384e-15       5.607759689237e-16      -5.472200131485e-17 
 1401       1.081596821297e-10       2.204962331928e-12      -8.033030932949e-12       0.000000000000e+00       1.528334951455e-15       5.599519770852e-16      -5.401752564423e-17 
 1402       1.083169998329e-10       2.178931125890e-12      -7.972385374510e-12       0.000000000000e+00       1.523817115352e-15       5.590860322761e-16      -5.330865964283e-17 
 1403       1.084694208179e-10       2.153116994718e-12      -7.910161647398e-12       0.000000000000e+00       1.519315182464e-15       5.581787885135e-16      -5.259543214693e-17 
 1404       1.086168207231e-10       2.127529718999e-12      -7.846386382781e-12       0.000000000000e+00       1.514829082285e-15       5.572309042654e-16      -5.187787221135e-17 
 1405       1.087590745704e-10       2.102179130108e-12      -7.781086390059e-12       0.000000000000e+00       1.510358743412e-15       5.562430424591e-16      -5.115600910985e-17 
 1406       1.088960567632e-10       2.077075110298e-12      -7.714288657191e-12       0.000000000000e+00       1.505904093546e-15       5.552158704893e-16      -5.042987233556e-17 
 1407       1.090276410860e-10       2.052227592787e-12      -7.646020351031e-12       0.000000000000e+00       1.501465059483e-15       5.541500602267e-16      -4.969949160137e-17 
 1408       1.091537007032e-10       2.027646561840e-12      -7.576308817660e-12       0.000000000000e+00       1.497041567119e-15       5.530462880266e-16      -4.896489684036e-17 
 1409       1.092741081580e-10       2.003342052863e-12      -7.505181582716e-12       0.000000000000e+00       1.492633541445e-15       5.519052347363e-16      -4.822611820622e-17 
 1410       1.093887353712e-10       1.979324152486e-12      -7.432666351727e-12       0.000000000000e+00       1.488240906545e-15       5.507275857047e-16      -4.748318607366e-17 
 1411       1.094974536406e-10       1.955602998651e-12      -7.358791010443e-12       0.000000000000e+00       1.483863585594e-15       5.495140307895e-16      -4.673613103879e-17 
 1412       1.096001336395e-10       1.932188780700e-12      -7.283583625171e-12       0.000000000000e+00       1.479501500856e-15       5.482652643661e-16      -4.598498391959e-17 
 1413       1.096966454159e-10       1.909091739460e-12      -7.207072443100e-12       0.000000000000e+00       1.475154573685e-15       5.469819853362e-16      -4.522977575626e-17 
 1414       1.097868583914e-10       1.886322167334e-12      -7.129285892641e-12       0.000000000000e+00       1.470822724519e-15       5.456648971353e-16      -4.447053781171e-17 
 1415       1.098706413603e-10       1.863890408384e-12      -7.050252583755e-12       0.000000000000e+00       1.466505872878e-15       5.443147077418e-16      -4.370730157188e-17 
 1416       1.099478624882e-10       1.841806858420e-12      -6.970001308285e-12       0.000000000000e+00       1.462203937367e-15       5.429321296851e-16      -4.294009874625e-17 
 1417       1.100183893112e-10       1.820081965088e-12      -6.888561040290e-12       0.000000000000e+00       1.457916835667e-15       5.415178800538e-16      -4.216896126817e-17 
 1418       1.100820887349e-10       1.798726227954e-12      -6.805960936374e-12       0.000000000000e+00       1.453644484539e-15       5.400726805041e-16      -4.139392129533e-17 
 1419       1.101388270334e-10       1.777750198597e-12      -6.722230336022e-12       0.000000000000e+00       1.449386799821e-15       5.385972572683e-16      -4.061501121014e-17 
 1420       1.101884698479e-10       1.757164480688e-12      -6.637398761929e-12       0.000000000000e+00       1.445143696420e-15       5.370923411631e-16      -3.983226362016e-17 
 1421       1.102308821860e-10       1.736979730086e-12      -6.551495920335e-12       0.000000000000e+00       1.440915088320e-15       5.355586675975e-16      -3.904571135851e-17 
 1422       1.102659284206e-10       1.717206654917e-12      -6.464551701352e-12       0.000000000000e+00       1.436700888573e-15       5.339969765817e-16      -3.825538748427e-17 
 1423       1.102934980969e-10       1.697854387009e-12      -6.376596765514e-12       0.000000000000e+00       1.432501018070e-15       5.324079303788e-16      -3.746135636153e-17 
 1424       1.103135836461e-10       1.678925577682e-12      -6.287664309329e-12       0.000000000000e+00       1.428315431964e-15       5.307918655169e-16      -3.666380724497e-17 
 1425       1.103262034680e-10       1.660421251729e-12      -6.197788318527e-12       0.000000000000e+00       1.424144093512e-15       5.291490382449e-16      -3.586296165690e-17 
 1426       1.103313761964e-10       1.642342431489e-12      -6.107002983869e-12       0.000000000000e+00       1.419986965333e-15       5.274797066612e-16      -3.505904239814e-17 
 1427       1.103291206996e-10       1.624690136839e-12      -6.015342701503e-12       0.000000000000e+00       1.415844009402e-15       5.257841307170e-16      -3.425227355031e-17 
 1428       1.103194560801e-10       1.607465385184e-12      -5.922842073343e-12       0.000000000000e+00       1.411715187050e-15       5.240625722202e-16      -3.344288047805e-17 
 1429       1.103024016760e-10       1.590669191448e-12      -5.829535907424e-12       0.000000000000e+00       1.407600458962e-15       5.223152948383e-16      -3.263108983132e-17 
 1430       1.102779770610e-10       1.574302568067e-12      -5.735459218279e-12       0.000000000000e+00       1.403499785178e-15       5.205425641024e-16      -3.181712954760e-17 
 1431       1.102462020451e-10       1.558366524975e-12      -5.640647227298e-12       0.000000000000e+00       1.399413125086e-15       5.187446474100e-16      -3.100122885417e-17 
 1432       1.102070966747e-10       1.542862069598e-12      -5.545135363100e-12       0.000000000000e+00       1.395340437427e-15       5.169218140293e-16      -3.018361827037e-17 
 1433       1.101606812336e-10       1.527790206845e-12      -5.448959261896e-12       0.000000000000e+00       1.391281680289e-15       5.150743351019e-16      -2.936452960984e-17 
 1434       1.101069762433e-10       1.513151939095e-12      -5.352154767860e-12       0.000000000000e+00       1.387236811108e-15       5.132024836467e-16      -2.854419598279e-17 
 1435       1.100460024632e-10       1.498948266193e-12      -5.254757933493e-12       0.000000000000e+00       1.383205786666e-15       5.113065345632e-16      -2.772285179822e-17 
 1436       1.099777808915e-10       1.485180185437e-12      -5.156805019988e-12       0.000000000000e+00       1.379188563088e-15       5.093867646350e-16      -2.690073276622e-17 
 1437       1.099023327654e-10       1.471848691570e-12      -5.058332497602e-12       0.000000000000e+00       1.375185095843e-15       5.074434525332e-16      -2.607807590018e-17 
 1438       1.098196795617e-10       1.458954776770e-12      -4.959377046019e-12       0.000000000000e+00       1.371195339742e-15       5.054768788199e-16      -2.525511951909e-17 
 1439       1.097298429973e-10       1.446499430640e-12      -4.859975554717e-12       0.000000000000e+00       1.367219248933e-15       5.034873259519e-16      -2.443210324974e-17 
 1440       1.096328450297e-10       1.434483640202e-12      -4.760165123336e-12       0.000000000000e+00       1.363256776907e-15       5.014750782836e-16      -2.360926802901e-17 
 1441       1.095287078574e-10       1.422908389884e-12      -4.659983062045e-12       0.000000000000e+00       1.359307876488e-15       4.994404220710e-16      -2.278685610613e-17 
 1442       1.094174539204e-10       1.411774661513e-12      -4.559466891908e-12       0.000000000000e+00       1.355372499838e-15       4.973836454748e-16      -2.196511104489e-17 
 1443       1.092991059006e-10       1.401083434304e-12      -4.458654345250e-12       0.000000000000e+00       1.351450598453e-15       4.953050385643e-16      -2.114427772593e-17 
 1444       1.091736867227e-10       1.390835684852e-12      -4.357583366027e-12       0.000000000000e+00       1.347542123162e-15       4.932048933201e-16      -2.032460234902e-17 
 1445       1.090412195541e-10       1.381032387122e-12      -4.256292110188e-12       0.000000000000e+00       1.343647024123e-15       4.910835036385e-16      -1.950633243522e-17 
 1446       1.089017278058e-10       1.371674512440e-12      -4.154818946046e-12       0.000000000000e+00       1.339765250828e-15       4.889411653343e-16      -1.868971682923e-17 
 1447       1.087552351327e-10       1.362763029484e-12      -4.053202454645e-12       0.000000000000e+00       1.335896752094e-15       4.867781761443e-16      -1.787500570161e-17 
 1448       1.086017654342e-10       1.354298904275e-12      -3.951481430121e-12       0.000000000000e+00       1.332041476066e-15       4.845948357311e-16      -1.706245055101e-17 
 1449       1.084413428545e-10       1.346283100164e-12      -3.849694880076e-12       0.000000000000e+00       1.328199370216e-15       4.823914456863e-16      -1.625230420646e-17 
 1450       1.082739917834e-10       1.338716577829e-12      -3.747882025941e-12       0.000000000000e+00       1.324370381339e-15       4.801683095341e-16      -1.544482082958e-17 
 1451       1.080997368563e-10       1.331600295260e-12      -3.646082303343e-12       0.000000000000e+00       1.320554455551e-15       4.779257327346e-16      -1.464025591690e-17 
 1452       1.079186029552e-10       1.324935207755e-12      -3.544335362474e-12       0.000000000000e+00       1.316751538293e-15       4.756640226873e-16      -1.383886630205e-17 
 1453       1.077306152089e-10       1.318722267905e-12      -3.442681068453e-12       0.000000000000e+00       1.312961574324e-15       4.733834887348e-16      -1.304091015803e-17 
 1454       1.075357989936e-10       1.312962425588e-12      -3.341159501700e-12       0.000000000000e+00       1.309184507720e-15       4.710844421659e-16      -1.224664699949e-17 
 1455       1.073341799332e-10       1.307656627960e-12      -3.239810958296e-12       0.000000000000e+00       1.305420281876e-15       4.687671962193e-16      -1.145633768496e-17 
 1456       1.071257839000e-10       1.302805819444e-12      -3.138675950354e-12       0.000000000000e+00       1.301668839502e-15       4.664320660869e-16      -1.067024441910e-17 
 1457       1.069106370150e-10       1.298410941723e-12      -3.037795206383e-12       0.000000000000e+00       1.297930122621e-15       4.640793689175e-16      -9.888630754976e-18 
 1458       1.066887656488e-10       1.294472933728e-12      -2.937209671657e-12       0.000000000000e+00       1.294204072571e-15       4.617094238200e-16      -9.111761596292e-18 
 1459       1.064601964213e-10       1.290992731630e-12      -2.836960508583e-12       0.000000000000e+00       1.290490630000e-15       4.593225518669e-16      -8.339903199652e-18 
 1460       1.062249562029e-10       1.287971268830e-12      -2.737089097062e-12       0.000000000000e+00       1.286789734864e-15       4.569190760981e-16      -7.573323176814e-18 
 1461       1.059830721149e-10       1.285409475952e-12      -2.637637034864e-12       0.000000000000e+00       1.283101326429e-15       4.544993215237e-16      -6.812290496942e-18 
 1462       1.057345715294e-10       1.283308280831e-12      -2.538646137986e-12       0.000000000000e+00       1.279425343269e-15       4.520636151282e-16      -6.057075488861e-18 
 1463       1.054794820707e-10       1.281668608505e-12      -2.440158441028e-12       0.000000000000e+00       1.275761723262e-15       4.496122858734e-16      -5.307949843310e-18 
 1464       1.052178316149e-10       1.280491381204e-12      -2.342216197552e-12       0.000000000000e+00       1.272110403590e-15       4.471456647021e-16      -4.565186615197e-18 
 1465       1.049496482909e-10       1.279777518345e-12      -2.244861880452e-12       0.000000000000e+00       1.268471320737e-15       4.446640845416e-16      -3.829060225849e-18 
 1466       1.046749604809e-10       1.279527936517e-12      -2.148138182323e-12       0.000000000000e+00       1.264844410491e-15       4.421678803069e-16      -3.099846465269e-18 
 1467       1.043937968205e-10       1.279743549476e-12      -2.052088015823e-12       0.000000000000e+00       1.261229607936e-15       4.396573889046e-16      -2.377822494388e-18 
 1468       1.041061861996e-10       1.280425268134e-12      -1.956754514045e-12       0.000000000000e+00       1.257626847457e-15       4.371329492360e-16      -1.663266847321e-18 
 1469       1.038121577627e-10       1.281574000548e-12      -1.862181030879e-12       0.000000000000e+00       1.254036062734e-15       4.345949022006e-16      -9.564594336156e-19 
 1470       1.035117409094e-10       1.283190651916e-12      -1.768411141382e-12       0.000000000000e+00       1.250457186744e-15       4.320435906996e-16      -2.576815405116e-19 
 1471       1.032049652948e-10       1.285276124562e-12      -1.675488642145e-12       0.000000000000e+00       1.246890151757e-15       4.294793596396e-16       4.327841648094e-19 
 1472       1.028918737139e-10       1.287830139738e-12      -1.583452875580e-12       0.000000000000e+00       1.243334896015e-15       4.269025868703e-16       1.114718535838e-18 
 1473       1.025725608930e-10       1.290847690243e-12      -1.492324651240e-12       0.000000000000e+00       1.239791383843e-15       4.243137763284e-16       1.788161358557e-18 
 1474       1.022471350847e-10       1.294322552537e-12      -1.402120185345e-12       0.000000000000e+00       1.236259585736e-15       4.217134658265e-16       2.453217876760e-18 
 1475       1.019157052203e-10       1.298248461661e-12      -1.312855764272e-12       0.000000000000e+00       1.232739471695e-15       4.191021962070e-16       3.109994066711e-18 
 1476       1.015783809108e-10       1.302619111161e-12      -1.224547744662e-12       0.000000000000e+00       1.229231011227e-15       4.164805113481e-16       3.758596638483e-18 
 1477       1.012352724482e-10       1.307428153018e-12      -1.137212553530e-12       0.000000000000e+00       1.225734173342e-15       4.138489581680e-16       4.399133037292e-18 
 1478       1.008864908070e-10       1.312669197565e-12      -1.050866688373e-12       0.000000000000e+00       1.222248926554e-15       4.112080866310e-16       5.031711444841e-18 
 1479       1.005321476448e-10       1.318335813422e-12      -9.655267172749e-13       0.000000000000e+00       1.218775238881e-15       4.085584497519e-16       5.656440780654e-18 
 1480       1.001723553040e-10       1.324421527413e-12      -8.812092790193e-13       0.000000000000e+00       1.215313077839e-15       4.059006036018e-16       6.273430703416e-18 
 1481       9.980722681294e-11       1.330919824499e-12      -7.979310831936e-13       0.000000000000e+00       1.211862410446e-15       4.032351073128e-16       6.882791612313e-18 
 1482       9.943687588684e-11       1.337824147698e-12      -7.157089102988e-13       0.000000000000e+00       1.208423203220e-15       4.005625230836e-16       7.484634648368e-18 
 1483       9.906141692917e-11       1.345127898011e-12      -6.345596118571e-13       0.000000000000e+00       1.204995422174e-15       3.978834161840e-16       8.079071695779e-18 
 1484       9.868096503285e-11       1.352824434352e-12      -5.545001105202e-13       0.000000000000e+00       1.201579032821e-15       3.951983549611e-16       8.666215383259e-18 
 1485       9.829563598142e-11       1.360907073468e-12      -4.755474001770e-13       0.000000000000e+00       1.198174000168e-15       3.925079108433e-16       9.246179085375e-18 
 1486       9.790554625023e-11       1.369369089869e-12      -3.977185460615e-13       0.000000000000e+00       1.194780288717e-15       3.898126583465e-16       9.819076923885e-18 
 1487       9.751081300766e-11       1.378203715748e-12      -3.210306848616e-13       0.000000000000e+00       1.191397862465e-15       3.871131750785e-16       1.038502376908e-17 
 1488       9.711155411631e-11       1.387404140913e-12      -2.455010248260e-13       0.000000000000e+00       1.188026684899e-15       3.844100417446e-16       1.094413524110e-17 
