# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:kineticity_smg        20:braiding_smg          21:tensor_excess_smg     22:Mpl_running_smg       23:c_s^2                 24:kin (D)            
       3.337566789575e+03       5.277029984934e-05       1.146814407204e+02       3.417524642048e+01       1.405036430612e+04       4.208501788849e+00       4.690807965382e+07       6.336136960731e+01       3.418372197423e+02       9.122055785342e+01       4.984173363469e+02       2.364723539227e+02       1.167947467900e+03       2.850335392315e+03       1.600543661828e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       2.990642197439e-11       7.476605493599e-11       0.000000000000e+00       0.000000000000e+00       6.868937908260e+00       2.990642198278e-11 
       3.314338913768e+03       5.344069448293e-05       1.153652680508e+02       3.376090571588e+01       1.404968047879e+04       4.237781066798e+00       4.657945241733e+07       6.372165200721e+01       3.324227949665e+02       8.932978950443e+01       4.880864225010e+02       2.299597477494e+02       1.139798754756e+03       2.882349374494e+03       1.598951730461e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.064499734992e-11       7.661249337481e-11       0.000000000000e+00       0.000000000000e+00       6.866756397711e+00       3.064499735873e-11 
       3.291272574603e+03       5.411931673784e-05       1.160526717773e+02       3.335179042188e+01       1.404899307506e+04       4.267263039955e+00       4.625311460180e+07       6.408360666809e+01       3.232676222692e+02       8.747820636541e+01       4.779696115771e+02       2.236264840986e+02       1.112341924345e+03       2.914690611486e+03       1.597357973441e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.140143246827e-11       7.850358117067e-11       0.000000000000e+00       0.000000000000e+00       6.864575081408e+00       3.140143247751e-11 
       3.268366649176e+03       5.480626343058e-05       1.167436664055e+02       3.294783227353e+01       1.404830208043e+04       4.296949099904e+00       4.592905029931e+07       6.444723790152e+01       3.143645631901e+02       8.566499645886e+01       4.680624670351e+02       2.174676248054e+02       1.085559651524e+03       2.947362016635e+03       1.595762422371e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.217614966612e-11       8.044037416530e-11       0.000000000000e+00       0.000000000000e+00       6.862394012482e+00       3.217614967583e-11 
       3.245620022388e+03       5.550163246427e-05       1.174382664737e+02       3.254896392186e+01       1.404760748036e+04       4.326840647656e+00       4.560724371240e+07       6.481255000159e+01       3.057066758045e+02       8.388936463040e+01       4.583606442541e+02       2.114783676624e+02       1.059435052386e+03       2.980366524309e+03       1.594165108979e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.296958104253e-11       8.242395260633e-11       0.000000000000e+00       0.000000000000e+00       6.860213244039e+00       3.296958105272e-11 
       3.223031586892e+03       5.620552284025e-05       1.181364865525e+02       3.215511892147e+01       1.404690926028e+04       4.356939093710e+00       4.528767915336e+07       6.517954724464e+01       2.972872093133e+02       8.215053220027e+01       4.488598886287e+02       2.056540426769e+02       1.033951672854e+03       3.013707090017e+03       1.592566065119e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.378216867964e-11       8.445542169910e-11       0.000000000000e+00       0.000000000000e+00       6.858032829161e+00       3.378216869034e-11 
       3.200600243032e+03       5.691803466989e-05       1.188383412452e+02       3.176623171817e+01       1.404620740559e+04       4.387245858117e+00       4.497034104343e+07       6.554823388906e+01       2.890995987812e+02       8.044773662204e+01       4.395560337038e+02       1.999901084307e+02       1.009093477573e+03       3.047386690517e+03       1.590965322764e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.461436486833e-11       8.653591217082e-11       0.000000000000e+00       0.000000000000e+00       6.855852820889e+00       3.461436487956e-11 
       3.178324898800e+03       5.763926918651e-05       1.195438451872e+02       3.138223763681e+01       1.404550190165e+04       4.417762370543e+00       4.465521391206e+07       6.591861417504e+01       2.811374600203e+02       7.878023114840e+01       4.304449993484e+02       1.944821485412e+02       9.848448390933e+02       3.081408323927e+03       1.589362914006e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.546663233887e-11       8.866658084717e-11       0.000000000000e+00       0.000000000000e+00       6.853673272229e+00       3.546663235066e-11 
       3.156204469772e+03       5.836932875733e-05       1.202530130468e+02       3.100307286930e+01       1.404479273379e+04       4.448490070332e+00       4.434228239615e+07       6.629069232431e+01       2.733945846136e+02       7.714728450381e+01       4.215227899677e+02       1.891258682189e+02       9.611905273389e+02       3.115775009843e+03       1.587758871055e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.633944449666e-11       9.084861124166e-11       0.000000000000e+00       0.000000000000e+00       6.851494236143e+00       3.633944450904e-11 
       3.134237879065e+03       5.910831689568e-05       1.209658595243e+02       3.062867446278e+01       1.404407988731e+04       4.479430406570e+00       4.403153123931e+07       6.666447253994e+01       2.658649350766e+02       7.554818056406e+01       4.127854927515e+02       1.839170909197e+02       9.381156993467e+02       3.150489789448e+03       1.586153226232e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.723328566324e-11       9.308321415811e-11       0.000000000000e+00       0.000000000000e+00       6.849315765543e+00       3.723328567624e-11 
       3.112424057276e+03       5.985633827327e-05       1.216823993530e+02       3.025898030797e+01       1.404336334748e+04       4.510584838152e+00       4.372294529112e+07       6.703995900611e+01       2.585426401516e+02       7.398221804230e+01       4.042292759591e+02       1.788517550901e+02       9.156058892781e+02       3.185555725628e+03       1.584546011971e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.814865132256e-11       9.537162830640e-11       0.000000000000e+00       0.000000000000e+00       6.847137913285e+00       3.814865133620e-11 
       3.090761942436e+03       6.061349873257e-05       1.224026472986e+02       2.989392912766e+01       1.404264309954e+04       4.541954833843e+00       4.341650950636e+07       6.741715588783e+01       2.514219902311e+02       7.244871018174e+01       3.958503872403e+02       1.739259110015e+02       8.936469986896e+02       3.220975903084e+03       1.582937260812e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.908604837276e-11       9.771512093190e-11       0.000000000000e+00       0.000000000000e+00       6.844960732167e+00       3.908604838708e-11 
       3.069250479957e+03       6.137990529935e-05       1.231266181592e+02       2.953346046536e+01       1.404191912868e+04       4.573541872347e+00       4.311220894434e+07       6.779606733073e+01       2.444974329082e+02       7.094698445459e+01       3.876451519900e+02       1.691357176713e+02       8.722252870591e+02       3.256753428450e+03       1.581327005402e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.004599538351e-11       1.001149884588e-10       0.000000000000e+00       0.000000000000e+00       6.842784274921e+00       4.004599539855e-11 
       3.047888622579e+03       6.215566619534e-05       1.238543267656e+02       2.917751467412e+01       1.404119142007e+04       4.605347442372e+00       4.281002876811e+07       6.817669746087e+01       2.377635686484e+02       6.947638226731e+01       3.796099717383e+02       1.644774398696e+02       8.513273625585e+02       3.292891430408e+03       1.579715278491e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.102902285905e-11       1.025725571476e-10       0.000000000000e+00       0.000000000000e+00       6.840608594210e+00       4.102902287484e-11 
       3.026675330321e+03       6.294089085107e-05       1.245857879815e+02       2.882603290549e+01       1.404045995886e+04       4.637373042693e+00       4.250995424378e+07       6.855905038441e+01       2.312151465811e+02       6.803625867191e+01       3.717413225728e+02       1.599474452075e+02       8.309401730682e+02       3.329393059804e+03       1.578102112929e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.203567350701e-11       1.050891837675e-10       0.000000000000e+00       0.000000000000e+00       6.838433742623e+00       4.203567352357e-11 
       3.005609570428e+03       6.373568991871e-05       1.253210167027e+02       2.847895709863e+01       1.403972473013e+04       4.669620182223e+00       4.221197073979e+07       6.894313018748e+01       2.248470604071e+02       6.662598208328e+01       3.640357535941e+02       1.555422013061e+02       8.110509974255e+02       3.366261489764e+03       1.576487541662e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.306650251319e-11       1.076662562830e-10       0.000000000000e+00       0.000000000000e+00       6.836259772667e+00       4.306650253058e-11 
       2.984690317324e+03       6.454017528521e-05       1.260600278582e+02       2.813622996960e+01       1.403898571898e+04       4.702090380078e+00       4.191606372620e+07       6.932894093586e+01       2.186543444185e+02       6.524493400238e+01       3.564898854033e+02       1.512582730431e+02       7.916474369022e+02       3.403499915811e+03       1.574871597735e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.412207782246e-11       1.103051945562e-10       0.000000000000e+00       0.000000000000e+00       6.834086736766e+00       4.412207784071e-11 
       2.963916552559e+03       6.535446008548e-05       1.268028364095e+02       2.779779500076e+01       1.403824291043e+04       4.734785165644e+00       4.162221877396e+07       6.971648667482e+01       2.126321696280e+02       6.389250874507e+01       3.491004086207e+02       1.470923198753e+02       7.727174069041e+02       3.441111555988e+03       1.573254314280e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.520298042579e-11       1.130074510645e-10       0.000000000000e+00       0.000000000000e+00       6.831914687251e+00       4.520298044495e-11 
       2.943287264762e+03       6.617865871572e-05       1.275494573507e+02       2.746359643031e+01       1.403749628949e+04       4.767706078647e+00       4.133042155427e+07       7.010577142883e+01       2.067758400052e+02       6.256811317670e+01       3.418640824351e+02       1.430410932351e+02       7.542491288870e+02       3.479099650970e+03       1.571635724523e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.630980465366e-11       1.157745116341e-10       0.000000000000e+00       0.000000000000e+00       6.829743676360e+00       4.630980467376e-11 
       2.922801449590e+03       6.701288684689e-05       1.282999057090e+02       2.713357924205e+01       1.403674584113e+04       4.800854669217e+00       4.104065783781e+07       7.049679920137e+01       2.010807888160e+02       6.127116645208e+01       3.347777331836e+02       1.391014339977e+02       7.362311224844e+02       3.517467464187e+03       1.570015861773e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.744315847595e-11       1.186078961899e-10       0.000000000000e+00       0.000000000000e+00       6.827573756233e+00       4.744315849705e-11 
       2.902458109680e+03       6.785726143833e-05       1.290541965441e+02       2.680768915514e+01       1.403599155029e+04       4.834232497964e+00       4.075291349410e+07       7.088957397466e+01       1.955425750633e+02       6.000109976090e+01       3.278382529601e+02       1.352702700197e+02       7.186521978389e+02       3.556218281946e+03       1.568394759426e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.860366380843e-11       1.215091595211e-10       0.000000000000e+00       0.000000000000e+00       6.825404978900e+00       4.860366383058e-11 
       2.882256254601e+03       6.871190075156e-05       1.298123449489e+02       2.648587261419e+01       1.403523340189e+04       4.867841136039e+00       4.046717449078e+07       7.128409970949e+01       1.901568800251e+02       5.875735607838e+01       3.210425982532e+02       1.315446137435e+02       7.015014481351e+02       3.595355413547e+03       1.566772450957e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.979195682604e-11       1.244798920651e-10       0.000000000000e+00       0.000000000000e+00       6.823237396284e+00       4.979195684929e-11 
       2.862194900804e+03       6.957692436411e-05       1.305743660488e+02       2.616807677928e+01       1.403447138079e+04       4.901682165209e+00       4.018342689295e+07       7.168038034490e+01       1.849195038887e+02       5.753938992114e+01       3.143877886123e+02       1.279215598692e+02       6.847682423262e+02       3.634882191407e+03       1.565148969920e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.100868828305e-11       1.275217207076e-10       0.000000000000e+00       0.000000000000e+00       6.821071060193e+00       5.100868830744e-11 
       2.842273071575e+03       7.045245318364e-05       1.313402750025e+02       2.585424951628e+01       1.403370547183e+04       4.935757177927e+00       3.990165686249e+07       7.207841979805e+01       1.798263624763e+02       5.634666710809e+01       3.078709053409e+02       1.243982830898e+02       6.684422180501e+02       3.674801971184e+03       1.563524349946e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.225452384028e-11       1.306363096007e-10       0.000000000000e+00       0.000000000000e+00       6.818906022316e+00       5.225452386588e-11 
       2.822489796990e+03       7.133860946209e-05       1.321100870014e+02       2.554433938723e+01       1.403293565984e+04       4.970067777399e+00       3.962185065736e+07       7.247822196392e+01       1.748734840624e+02       5.517866452625e+01       3.014890902174e+02       1.209720358891e+02       6.525132747300e+02       3.715118131895e+03       1.561898624737e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.353014439959e-11       1.338253609990e-10       0.000000000000e+00       0.000000000000e+00       6.816742334215e+00       5.353014442646e-11 
       2.802844113863e+03       7.223551681004e-05       1.328838172702e+02       2.523829564086e+01       1.403216192957e+04       5.004615577660e+00       3.934399463098e+07       7.287979071509e+01       1.700570062770e+02       5.403486990149e+01       2.952395442421e+02       1.176401463997e+02       6.369715668552e+02       3.755834076045e+03       1.560271828067e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.483624644566e-11       1.370906161141e-10       0.000000000000e+00       0.000000000000e+00       6.814580047323e+00       5.483624647385e-11 
       2.783335065703e+03       7.314330021118e-05       1.336614810663e+02       2.493606820322e+01       1.403138426577e+04       5.039402203639e+00       3.906807523153e+07       7.328312990156e+01       1.653731730957e+02       5.291478157396e+01       2.891195264104e+02       1.144000163209e+02       6.218074974358e+02       3.796953229745e+03       1.558643993775e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.617354239534e-11       1.404338559883e-10       0.000000000000e+00       0.000000000000e+00       6.812419212939e+00       5.617354242492e-11 
       2.763961702666e+03       7.406208603702e-05       1.344430936807e+02       2.463760766853e+01       1.403060265316e+04       5.074429291237e+00       3.879407900130e+07       7.368824335047e+01       1.608183319115e+02       5.181790827819e+01       2.831263525113e+02       1.112491188926e+02       6.070117116285e+02       3.838479042845e+03       1.557015155766e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.754276095472e-11       1.438569023868e-10       0.000000000000e+00       0.000000000000e+00       6.810259882225e+00       5.754276098576e-11 
       2.744723081509e+03       7.499200206160e-05       1.352286704371e+02       2.434286529001e+01       1.402981707640e+04       5.109698487398e+00       3.852199257602e+07       7.409513486590e+01       1.563889306877e+02       5.074376892775e+01       2.772573939507e+02       1.081849969265e+02       5.925750905276e+02       3.880414989052e+03       1.555385348006e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.894464748400e-11       1.473616187100e-10       0.000000000000e+00       0.000000000000e+00       6.808102106195e+00       5.894464751657e-11 
       2.725618265544e+03       7.593317747650e-05       1.360182266928e+02       2.405179297096e+01       1.402902752014e+04       5.145211450179e+00       3.825180268424e+07       7.450380822863e+01       1.520815151893e+02       4.969189240438e+01       2.715100765995e+02       1.052052608901e+02       5.784887451181e+02       3.922764566060e+03       1.553754604521e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.037996437047e-11       1.509499109262e-10       0.000000000000e+00       0.000000000000e+00       6.805945935717e+00       6.037996440465e-11 
       2.706646324593e+03       7.688574290593e-05       1.368117778381e+02       2.376434325592e+01       1.402823396900e+04       5.180969848825e+00       3.798349614669e+07       7.491426719593e+01       1.478927262900e+02       4.866181735144e+01       2.658818796644e+02       1.023075870445e+02       5.647440103853e+02       3.965531295677e+03       1.552122959391e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.184949140961e-11       1.546237285240e-10       0.000000000000e+00       0.000000000000e+00       6.803791421506e+00       6.184949144547e-11 
       2.687806334942e+03       7.784983042200e-05       1.376093392968e+02       2.348046932192e+01       1.402743640754e+04       5.216975363843e+00       3.771705987559e+07       7.532651550133e+01       1.438192973541e+02       4.765309197173e+01       2.603703345841e+02       9.948971563270e+01       5.513324395775e+02       4.008718723953e+03       1.550490446750e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.335402619464e-11       1.583850654866e-10       0.000000000000e+00       0.000000000000e+00       6.801638614115e+00       6.335402623227e-11 
       2.669097379297e+03       7.882557356015e-05       1.384109265260e+02       2.320012496990e+01       1.402663482031e+04       5.253229687078e+00       3.745248087407e+07       7.574055685439e+01       1.398580516901e+02       4.666527382938e+01       2.549730239461e+02       9.674944911830e+01       5.382457986188e+02       4.052330421309e+03       1.548857100783e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.489438451463e-11       1.622359612866e-10       0.000000000000e+00       0.000000000000e+00       6.799487563939e+00       6.489438455411e-11 
       2.650518546737e+03       7.981310733470e-05       1.392165550164e+02       2.292326461622e+01       1.402582919182e+04       5.289734521782e+00       3.718974623548e+07       7.615639494048e+01       1.360059000742e+02       4.569792965595e+01       2.496875804277e+02       9.408465047241e+01       5.254760606652e+02       4.096369982666e+03       1.547222955722e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.647140076131e-11       1.661785019033e-10       0.000000000000e+00       0.000000000000e+00       6.797338321204e+00       6.647140080274e-11 
       2.632068932674e+03       8.081256825467e-05       1.400262402919e+02       2.264984328430e+01       1.402501950654e+04       5.326491582696e+00       3.692884314282e+07       7.657403342057e+01       1.322598383423e+02       4.475063516050e+01       2.445116857581e+02       9.149324150780e+01       5.130154008036e+02       4.140841027574e+03       1.545588045843e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.808592834492e-11       1.702148208623e-10       0.000000000000e+00       0.000000000000e+00       6.795190935962e+00       6.808592838838e-11 
       2.613747638803e+03       8.182409433962e-05       1.408399979103e+02       2.237981659638e+01       1.402420574893e+04       5.363502596122e+00       3.666975886810e+07       7.699347593100e+01       1.286169450483e+02       4.382297484358e+01       2.394430697018e+02       8.897320125892e+01       5.008561908876e+02       4.185747200347e+03       1.543952405465e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.973884011906e-11       1.743471002977e-10       0.000000000000e+00       0.000000000000e+00       6.793045458091e+00       6.973884016466e-11 
       2.595553773066e+03       8.284782513578e-05       1.416578434629e+02       2.211314076533e+01       1.402338790337e+04       5.400769299999e+00       3.641248077168e+07       7.741472608324e+01       1.250743791866e+02       4.291454181510e+01       2.344795090642e+02       8.652256440648e+01       4.889909945073e+02       4.231092170190e+03       1.542316068943e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       7.143102881504e-11       1.785775720376e-10       0.000000000000e+00       0.000000000000e+00       6.790901937288e+00       7.143102886288e-11 
       2.577486449602e+03       8.388390173228e-05       1.424797925747e+02       2.184977258669e+01       1.402256595426e+04       5.438293443981e+00       3.615699630171e+07       7.783778746370e+01       1.216293779776e+02       4.202493761596e+01       2.296188267161e+02       8.413941974543e+01       4.774125620900e+02       4.276879631338e+03       1.540679070671e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       7.316340748564e-11       1.829085187141e-10       0.000000000000e+00       0.000000000000e+00       6.788760423062e+00       7.316340753582e-11 
       2.559544788705e+03       8.493246677756e-05       1.433058609045e+02       2.158966943070e+01       1.402173988593e+04       5.476076789511e+00       3.590329299350e+07       7.826266363352e+01       1.182792547136e+02       4.115377204338e+01       2.248588906401e+02       8.182190869510e+01       4.661138261270e+02       4.323113303183e+03       1.539041445076e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       7.493690995863e-11       1.873422748966e-10       0.000000000000e+00       0.000000000000e+00       6.786620964734e+00       7.493691001127e-11 
       2.541727916786e+03       8.599366449597e-05       1.441360641450e+02       2.133278923454e+01       1.402090968269e+04       5.514121109905e+00       3.565135846891e+07       7.868935812830e+01       1.150213966649e+02       4.030066297985e+01       2.201976129954e+02       7.956822385034e+01       4.550878965254e+02       4.369796930414e+03       1.537403226612e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       7.675249130033e-11       1.918812282508e-10       0.000000000000e+00       0.000000000000e+00       6.784483611432e+00       7.675249135555e-11 
       2.524034966323e+03       8.706764070456e-05       1.449704180226e+02       2.107909049459e+01       1.402007532881e+04       5.552428190422e+00       3.540118043574e+07       7.911787445794e+01       1.118532630430e+02       3.946523622562e+01       2.156329492030e+02       7.737660757261e+01       4.443280560791e+02       4.416934283148e+03       1.535764449765e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       7.861112828925e-11       1.965278207231e-10       0.000000000000e+00       0.000000000000e+00       6.782348412081e+00       7.861112834719e-11 
       2.506465075827e+03       8.815454282995e-05       1.458089382978e+02       2.082853225885e+01       1.401923680854e+04       5.590999828348e+00       3.515274668716e+07       7.954821610640e+01       1.087723830194e+02       3.864712533466e+01       2.111628970491e+02       7.524535061976e+01       4.338277560579e+02       4.464529157072e+03       1.534125149041e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       8.051381990019e-11       2.012845497505e-10       0.000000000000e+00       0.000000000000e+00       6.780215415408e+00       8.051381996096e-11 
       2.489017389793e+03       8.925451992552e-05       1.466516407654e+02       2.058107411945e+01       1.401839410607e+04       5.629837833076e+00       3.490604510108e+07       7.998038653147e+01       1.057763538002e+02       3.784597145402e+01       2.067854958077e+02       7.317279081360e+01       4.235806119105e+02       4.512585373573e+03       1.532485358972e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       8.246158779886e-11       2.061539694972e-10       0.000000000000e+00       0.000000000000e+00       6.778084669929e+00       8.246158786261e-11 
       2.471691058661e+03       9.036772268865e-05       1.474985412541e+02       2.033667620528e+01       1.401754720558e+04       5.668944026179e+00       3.466106363960e+07       8.041438916459e+01       1.028628387524e+02       3.706142316650e+01       2.024988253805e+02       7.115731174413e+01       4.135803990785e+02       4.561106779883e+03       1.530845114104e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       8.445547684750e-11       2.111386921187e-10       0.000000000000e+00       0.000000000000e+00       6.775956223950e+00       8.445547691436e-11 
       2.454485238777e+03       9.149430347822e-05       1.483496556267e+02       2.009529917467e+01       1.401669609121e+04       5.708320241497e+00       3.441779034840e+07       8.085022741060e+01       1.000295655825e+02       3.629313633664e+01       1.983010054559e+02       6.919734150947e+01       4.038210489194e+02       4.610097249215e+03       1.529204449002e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       8.649655562140e-11       2.162413890535e-10       0.000000000000e+00       0.000000000000e+00       6.773830125560e+00       8.649655569154e-11 
       2.437399092350e+03       9.263441633228e-05       1.492049997807e+02       1.985690420822e+01       1.401584074706e+04       5.747968325213e+00       3.417621335614e+07       8.128790464757e+01       9.727432456521e+01       3.554077395978e+01       1.941901946840e+02       6.729135149039e+01       3.942966447343e+02       4.659560680900e+03       1.527563398244e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       8.858591693694e-11       2.214647923424e-10       0.000000000000e+00       0.000000000000e+00       6.771706422631e+00       8.858591701051e-11 
       2.420431787409e+03       9.378821698587e-05       1.500645896477e+02       1.962145300172e+01       1.401498115719e+04       5.787890135938e+00       3.393632087395e+07       8.172742422654e+01       9.459496682077e+01       3.480400601441e+01       1.901645898699e+02       6.543785515870e+01       3.850014178988e+02       4.709501000536e+03       1.525921996416e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       9.072467839102e-11       2.268116959775e-10       0.000000000000e+00       0.000000000000e+00       6.769585162807e+00       9.072467846818e-11 
       2.403582497766e+03       9.495586288904e-05       1.509284411937e+02       1.938890775916e+01       1.401411730564e+04       5.828087544788e+00       3.369810119479e+07       8.216878947138e+01       9.198940263963e+01       3.408250931743e+01       1.862224251830e+02       6.363540691835e+01       3.759297440933e+02       4.759922160121e+03       1.524280278114e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       9.291398291240e-11       2.322849572810e-10       0.000000000000e+00       0.000000000000e+00       6.767466393507e+00       9.291398299333e-11 
       2.386850402975e+03       9.613751322512e-05       1.517965704197e+02       1.915923118583e+01       1.401324917642e+04       5.868562435469e+00       3.346154269289e+07       8.261200367848e+01       8.945559985340e+01       3.337596738248e+01       1.823619713827e+02       6.188260097847e+01       3.670761396320e+02       4.810828138203e+03       1.522638277936e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       9.515499932513e-11       2.378874983128e-10       0.000000000000e+00       0.000000000000e+00       6.765350161917e+00       9.515499941001e-11 
       2.370234688290e+03       9.733332892908e-05       1.526689933608e+02       1.893238648150e+01       1.401237675348e+04       5.909316704362e+00       3.322663382324e+07       8.305707011666e+01       8.699158225060e+01       3.268407028124e+01       1.785815350606e+02       6.017807025744e+01       3.584352578848e+02       4.862222940019e+03       1.520996030483e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       9.744892292424e-11       2.436223073106e-10       0.000000000000e+00       0.000000000000e+00       6.763236514986e+00       9.744892301327e-11 
       2.353734544630e+03       9.854347270613e-05       1.535457260872e+02       1.870833733376e+01       1.401150002075e+04       5.950352260598e+00       3.299336312095e+07       8.350399202686e+01       8.459542803604e+01       3.200651450748e+01       1.748794578981e+02       5.852048531714e+01       3.500018857937e+02       4.914110597642e+03       1.519353570354e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       9.979697606413e-11       2.494924401603e-10       0.000000000000e+00       0.000000000000e+00       6.761125499423e+00       9.979697615750e-11 
       2.337349168534e+03       9.976810905056e-05       1.544267847040e+02       1.848704791136e+01       1.401061896213e+04       5.991671026151e+00       3.276171920076e+07       8.395277262201e+01       8.226526833253e+01       3.134300284407e+01       1.712541159391e+02       5.690855332647e+01       3.417709404771e+02       4.966495170129e+03       1.517710932144e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.022004087597e-10       2.555010218993e-10       0.000000000000e+00       0.000000000000e+00       6.759017161695e+00       1.022004088576e-10 
       2.321077762126e+03       1.010074042647e-04       1.553121853508e+02       1.826848285773e+01       1.400973356149e+04       6.033274935918e+00       3.253169075644e+07       8.440341508677e+01       7.999928572397e+01       3.069324423265e+01       1.677039188783e+02       5.534101705351e+01       3.337374659234e+02       5.019380743664e+03       1.516068150440e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.046604993009e-10       2.616512482522e-10       0.000000000000e+00       0.000000000000e+00       6.756911548019e+00       1.046604994036e-10 
       2.304919533073e+03       1.022615264781e-04       1.562019442028e+02       1.805260728451e+01       1.400884380263e+04       6.075165937800e+00       3.230326656027e+07       8.485592257738e+01       7.779571283844e+01       3.005695364603e+01       1.642273093641e+02       5.381665388535e+01       3.258966297688e+02       5.072771431708e+03       1.514425259820e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.071785548802e-10       2.679463872005e-10       0.000000000000e+00       0.000000000000e+00       6.754808704360e+00       1.071785549879e-10 
       2.288873694551e+03       1.035306456670e-04       1.570960774699e+02       1.783938676522e+01       1.400794966937e+04       6.117345992794e+00       3.207643546248e+07       8.531029822141e+01       7.565283097034e+01       2.943385196325e+01       1.608227623156e+02       5.233427487492e+01       3.182437201590e+02       5.126671375150e+03       1.512782294850e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.097559122345e-10       2.743897805862e-10       0.000000000000e+00       0.000000000000e+00       6.752708676431e+00       1.097559123474e-10 
       2.272939465201e+03       1.048149336737e-04       1.579946013975e+02       1.762878732899e+01       1.400705114544e+04       6.159817075077e+00       3.185118639071e+07       8.576654511760e+01       7.356896874045e+01       2.882366584718e+01       1.574887842540e+02       5.089272381409e+01       3.107741426906e+02       5.181084742451e+03       1.511139290079e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.123939383005e-10       2.809848457511e-10       0.000000000000e+00       0.000000000000e+00       6.750611509683e+00       1.123939384189e-10 
